Date,OPEN,HIGH,LOW,LAST_PRICE,CMA
13/03/2007,4010.22,4042.53,4003.6,4013.61,3973.7692857143
14/03/2007,4013.61,4014.67,3953.65,3960.12,3937.4335714286
15/03/2007,3960.12,3984.06,3943.74,3944.51,3895.8428571429
18/03/2007,3944.51,3999.27,3908.27,3913.42,3869.4485714286
19/03/2007,3913.42,3940.74,3850.85,3864.86,3838.3435714286
20/03/2007,3864.86,3867.37,3771.8,3804.5,3789.7814285714
21/03/2007,3804.5,3867.97,3764.8,3824.6,3757.5489285714
22/03/2007,3824.6,3849.84,3778.48,3779.24,3731.4032142857
25/03/2007,3779.24,3796.89,3668.47,3675.93,3726.9835714286
26/03/2007,3675.93,3736.36,3665.12,3700.65,3722.3735714286
27/03/2007,3700.65,3707.63,3682.95,3690.16,3717.2428571429
28/03/2007,3690.16,3745.17,3683.08,3745.17,3702.7875
29/03/2007,3745.17,3782.55,3725.81,3727.31,3691.8003571429
01/04/2007,3727.31,3733.46,3700.97,3714.2,3683.3014285714
02/04/2007,3714.2,3715.27,3642.57,3661.13,3699.0939285714
03/04/2007,3661.13,3665.14,3624.67,3658.13,3728.5296428572
04/04/2007,3658.13,3692.24,3655.6,3665.54,3753.0896428572
05/04/2007,3665.54,3757.69,3665.54,3757.69,3778.8085714286
08/04/2007,3757.69,3830.76,3757.69,3821.91,3811.8835714286
09/04/2007,3821.91,3822.12,3784.84,3813.37,3836.2335714286
10/04/2007,3813.37,3889.74,3801.76,3830.3,3831.2725
11/04/2007,3830.3,3883.09,3830.3,3876.31,3824.6028571429
12/04/2007,3876.31,3922.88,3866.04,3872.15,3825.5503571429
15/04/2007,3872.15,3874.55,3766.9,3785.48,3834.2960714286
16/04/2007,3785.48,3816.26,3764.9,3795.78,3841.3710714286
17/04/2007,3795.78,3837.28,3792.55,3831.69,3857.0264285714
18/04/2007,3831.69,3867.12,3814.31,3864.28,3863.6957142857
19/04/2007,3864.28,3900.14,3846.83,3864.87,3866.8646428572
22/04/2007,3864.87,3929.24,3864.87,3904.13,3858.5478571429
23/04/2007,3904.13,3945.73,3871,3872.16,3846.6482142857
24/04/2007,3872.16,3887.49,3853.97,3858.16,3833.6857142857
25/04/2007,3858.16,3861.96,3811.97,3822.6,3826.8110714286
26/04/2007,3822.6,3836.97,3802.55,3812.1,3833.8878571429
29/04/2007,3812.1,3835.76,3798.29,3805.05,3832.3717857143
30/04/2007,3805.05,3821.77,3789.93,3820.94,3834.1303571429
01/05/2007,3820.94,3880.92,3820.94,3870.47,3870.8517857143
02/05/2007,3870.47,3897.41,3821.88,3831.29,3897.1439285714
03/05/2007,3831.29,3845.07,3818.66,3838.55,3924.8685714286
06/05/2007,3838.55,3982.75,3831.8,3975.6,3969.8614285714
07/05/2007,3975.6,4000.6,3935.86,3955.74,4001.9103571429
08/05/2007,3955.74,4004.51,3949.35,3981.99,4064.0403571429
09/05/2007,3981.99,4088.51,3981.99,4076.34,4107.52
10/05/2007,4076.34,4111.1,4053.28,4061.05,4149.8728571429
13/05/2007,4061.05,4213.64,4059.34,4208.6,4165.2371428572
14/05/2007,4208.6,4267.3,4178.26,4187.9,4163.8892857143
15/05/2007,4187.9,4263.65,4183.93,4233.3,4168.9185714286
16/05/2007,4233.3,4250.13,4155.08,4162.16,4166.995
17/05/2007,4162.16,4174.71,4099.26,4124.8,4176.0242857143
20/05/2007,4124.8,4193.48,4124.75,4170.71,4198.33
21/05/2007,4170.71,4196.14,4145.48,4156.38,4234.9221428572
22/05/2007,4156.38,4213.93,4151.56,4213.81,4303.9892857143
23/05/2007,4213.81,4271.48,4213.81,4267.66,4343.5564285714
24/05/2007,4267.66,4340.21,4265.22,4336.2,4397.1878571429
27/05/2007,4336.2,4480.8,4336.2,4480.8,4432.5775
28/05/2007,4480.8,4493.52,4392.11,4408.32,4455.4635714286
29/05/2007,4408.32,4508.8,4372.88,4505.08,4472.4128571429
30/05/2007,4505.08,4552.54,4478.69,4479.88,4475.8485714286
31/05/2007,4479.88,4500.58,4447.43,4476.08,4461.2382142857
03/06/2007,4476.08,4539.01,4468.95,4489.8,4434.7017857143
04/06/2007,4489.8,4530.79,4466.26,4467.48,4439.955
05/06/2007,4467.48,4482.32,4406.67,4414.05,4442.8475
06/06/2007,4414.05,4414.05,4350.53,4356.81,4431.0992857143
07/06/2007,4356.81,4480.82,4356.81,4476.61,4427.9642857143
10/06/2007,4476.61,4522.18,4451.4,4463.1,4444.0017857143
11/06/2007,4463.1,4476.29,4395.37,4402.14,4451.5935714286
12/06/2007,4402.14,4456.23,4396.74,4426.03,4455.2946428572
13/06/2007,4426.03,4494.05,4425.95,4493.61,4467.5914285714
14/06/2007,4493.61,4509.56,4458.59,4463.56,4483.3957142857
17/06/2007,4463.56,4497.62,4448.79,4455.07,4491.0967857143
18/06/2007,4455.07,4503.49,4453.99,4503.49,4497.0453571429
19/06/2007,4503.49,4553.68,4503.49,4521.36,4494.3246428572
20/06/2007,4521.36,4542.5,4495.6,4497.27,4486.2796428572
21/06/2007,4497.27,4510.11,4484.54,4503.85,4460.1757142857
24/06/2007,4503.85,4534.19,4476.78,4480.29,4445.3075
25/06/2007,4480.29,4495.5,4454.77,4457.09,4430.9271428572
26/06/2007,4457.09,4473.45,4376.81,4383.93,4427.8057142857
27/06/2007,4383.93,4423.82,4378.4,4418.71,4428.305
28/06/2007,4418.71,4443.18,4404.49,4408.55,4446.6628571429
01/07/2007,4408.55,4442.11,4407.33,4437.47,4459.2125
02/07/2007,4437.47,4449.17,4429.18,4443.41,4470.1853571429
03/07/2007,4443.41,4506.46,4443.41,4506.21,4490.0278571429
04/07/2007,4506.21,4513.31,4482.09,4486.68,4501.5164285714
05/07/2007,4486.68,4503.17,4474.78,4484.6,4517.0660714286
08/07/2007,4484.6,4544.43,4484.6,4534.46,4520.0107142857
09/07/2007,4534.46,4550.52,4508.12,4517.58,4518.4246428572
10/07/2007,4517.58,4552.67,4507.58,4549.4,4517.9203571429
11/07/2007,4549.4,4567.26,4512.56,4514.97,4513.6364285714
12/07/2007,4514.97,4534.15,4501.45,4507.07,4488.6892857143
15/07/2007,4507.07,4523.2,4495.39,4511.52,4453.0232142857
16/07/2007,4511.52,4543.94,4496.25,4499.95,4422.2282142857
17/07/2007,4499.95,4499.95,4412.86,4419.49,4391.1053571429
18/07/2007,4419.49,4423.94,4347.4,4360.19,4361.2625
19/07/2007,4360.19,4396.64,4355.12,4357.19,4348.5664285714
22/07/2007,4357.19,4385.74,4326.18,4328.42,4335.5303571429
23/07/2007,4328.42,4336.09,4301.02,4306.89,4331.4271428572
24/07/2007,4306.89,4347.21,4306.17,4346.88,4309.9925
25/07/2007,4346.88,4355.16,4321.48,4322,4286.5342857143
26/07/2007,4322,4337.43,4317.64,4332.31,4279.3714285714
29/07/2007,4332.31,4335.91,4238.84,4250.53,4265.4464285714
30/07/2007,4250.53,4256.9,4177.95,4226.77,4257.2625
31/07/2007,4226.77,4287.73,4222.12,4273.32,4249.0996428572
01/08/2007,4273.32,4276.62,4232.87,4238.4,4246.305
02/08/2007,4238.4,4267.26,4230.89,4251.58,4250.3757142857
05/08/2007,4251.58,4255.84,4235.13,4238.05,4256.7503571429
06/08/2007,4238.05,4255.92,4223.75,4247.53,4264.4357142857
07/08/2007,4247.53,4278.1,4247.53,4262.88,4270.1917857143
08/08/2007,4262.88,4293.37,4262.88,4273.86,4278.7382142857
09/08/2007,4273.86,4289.66,4268,4285.83,4286.3103571429
12/08/2007,4285.83,4285.97,4261.23,4279.9,4282.3075
13/08/2007,4279.9,4297.54,4266.98,4296.99,4261.6178571429
14/08/2007,4296.99,4322.3,4290.46,4299.58,4229.1317857143
15/08/2007,4299.58,4301.56,4254.96,4262.07,4196.5857142857
16/08/2007,4262.07,4264.81,4186.28,4197.4,4156.2917857143
19/08/2007,4197.4,4222.17,4114.38,4140.86,4098.8253571429
20/08/2007,4140.86,4181.53,4110.36,4121.62,4097.9528571429
21/08/2007,4121.62,4131.26,4055.02,4067.17,4136.9275
22/08/2007,4067.17,4067.17,3961.19,3968.09,4165.3232142857
23/08/2007,3968.09,4148.6,3965.31,4147.48,4204.6614285714
26/08/2007,4147.48,4286.94,4147.48,4285.14,4225.8710714286
27/08/2007,4285.14,4285.14,4228.68,4246.12,4244.7839285714
28/08/2007,4246.12,4302.75,4227.37,4296.85,4266.6907142857
29/08/2007,4296.85,4298.19,4226.03,4246.62,4265.7003571429
30/08/2007,4246.62,4277.32,4235.56,4255.29,4266.6771428572
02/09/2007,4255.29,4311.01,4242.08,4294.14,4266.6028571429
03/09/2007,4294.14,4335.02,4234.7,4249.13,4260.7210714286
04/09/2007,4249.13,4284.96,4245.71,4271.52,4242.975
05/09/2007,4271.52,4275.67,4251.2,4265.37,4223.1932142857
06/09/2007,4265.37,4266.84,4229.29,4244.89,4207.6525
09/09/2007,4237.09,4237.09,4177.83,4190.01,4202.2728571429
10/09/2007,4190.01,4204.28,4171.39,4173.78,4195.4721428572
11/09/2007,4173.78,4223.62,4173.78,4179.1,4184.5167857143
12/09/2007,4179.1,4232.69,4179.1,4203.31,4180.4585714286
13/09/2007,4203.31,4213.09,4179.77,4191.08,4182.5732142857
16/09/2007,4191.08,4193.67,4159.9,4162.97,4197.9782142857
17/09/2007,4162.97,4191.21,4156.31,4175.93,4204.8964285714
18/09/2007,4175.93,4192,4175.12,4190.77,4210.5917857143
19/09/2007,4190.77,4249.43,4190.77,4244.04,4218.2392857143
20/09/2007,4244.04,4249.41,4210.96,4220.13,4233.3825
23/09/2007,4220.13,4232.44,4203.17,4221.1,4233.6232142857
24/09/2007,4221.1,4244.02,4221.1,4231.45,4234.3614285714
25/09/2007,4231.45,4271.49,4228.94,4267.2,4234.0085714286
26/09/2007,4267.2,4268,4222.23,4222.48,4237.3271428572
27/09/2007,4222.48,4242.15,4222.48,4231.12,4250.4025
30/09/2007,4231.12,4237.41,4211.9,4232.52,4265.2632142857
01/10/2007,4232.52,4266.78,4230.88,4245.56,4295.8739285714
02/10/2007,4245.56,4292.69,4245.56,4288.22,4346.2664285714
03/10/2007,4288.22,4333.69,4288.22,4304.95,4377.8475
04/10/2007,4304.95,4390.94,4304.95,4378.45,4413.1225
07/10/2007,4378.45,4474.13,4378.45,4473.47,4446.2832142857
08/10/2007,4473.47,4480.78,4411.25,4434.08,4505.0882142857
09/10/2007,4434.08,4490.75,4431.5,4477.85,4550.3192857143
10/10/2007,4477.85,4524.27,4475.77,4504.44,4583.1228571429
15/10/2007,4504.44,4657.53,4504.44,4644,4632.9946428572
16/10/2007,4644,4666.34,4580.54,4640.53,4711.6617857143
17/10/2007,4640.53,4731.12,4625.08,4638.76,4758.185
18/10/2007,4638.76,4750.26,4584.22,4744.22,4811.9621428572
21/10/2007,4744.22,4899.11,4744.22,4898.08,4858.1478571429
22/10/2007,4898.08,4916.68,4797.62,4835.79,4899.9714285714
23/10/2007,4835.79,4916.99,4810.5,4915.94,4975.2771428572
24/10/2007,4915.94,5003.26,4915.94,4944.36,5025.0410714286
25/10/2007,4944.36,5002.91,4929.04,4969.82,5078.9285714286
28/10/2007,4969.82,5168.66,4969.82,5150.79,5144.0842857143
29/10/2007,5150.79,5270.23,5107.21,5121.77,5210.2507142857
30/10/2007,5121.77,5192.74,5092.63,5192.2,5275.4607142857
31/10/2007,5192.2,5315.97,5165.19,5279.29,5355.2132142857
01/11/2007,5279.29,5373.13,5279.29,5346.69,5464.5153571429
04/11/2007,5346.69,5425.92,5320.21,5404.4,5482.5996428572
05/11/2007,5404.4,5538.35,5404.4,5528.29,5488.2971428572
06/11/2007,5528.29,5757.42,5528.29,5726.27,5466.8032142857
07/11/2007,5726.27,5860.61,5403.33,5443.61,5504.1007142857
08/11/2007,5443.61,5504.85,5308.57,5440.04,5500.7246428572
11/11/2007,5440.04,5468.66,5347.61,5366.68,5517.4535714286
12/11/2007,5366.68,5621.73,5364.79,5614.33,5542.4064285714
13/11/2007,5614.33,5752.56,5468.38,5489.87,5588.6325
14/11/2007,5489.87,5605.17,5476.98,5582.5,5611.3614285714
15/11/2007,5582.5,5649.44,5582.5,5623.14,5601.4875
18/11/2007,5623.14,5745.57,5623.14,5693.5,5561.6225
19/11/2007,5693.5,5719.06,5617.09,5635.21,5512.5110714286
20/11/2007,5635.21,5635.25,5530.05,5532.68,5475.4867857143
21/11/2007,5532.68,5551.21,5397.8,5436.43,5434.8646428572
22/11/2007,5436.43,5466.41,5337.01,5374.03,5372.6614285714
25/11/2007,5374.03,5430.55,5319.49,5405.83,5333.2089285714
26/11/2007,5405.83,5490.7,5362.39,5366.2,5327.9878571429
27/11/2007,5366.2,5366.2,5223.94,5243.17,5355.3178571429
28/11/2007,5243.17,5295.17,5161.16,5269.84,5400.6625
29/11/2007,5269.84,5440.25,5269.84,5354.57,5444.7878571429
04/12/2007,5354.57,5470.19,5350.83,5459.33,5516.1242857143
05/12/2007,5459.33,5535.05,5435.66,5534.66,5562.0771428572
06/12/2007,5534.66,5577.86,5529.27,5552.73,5631.7121428572
09/12/2007,5552.73,5682.56,5552.73,5682.56,5682.5167857143
10/12/2007,5682.56,5722.76,5604.19,5626.22,5713.0114285714
11/12/2007,5626.22,5776.66,5626.22,5775.67,5731.4685714286
12/12/2007,5775.67,5849.9,5695.76,5772.61,5740.6196428572
13/12/2007,5772.61,5803.8,5700.94,5751.09,5766.2332142857
16/12/2007,5751.09,5777.7,5721.81,5744.62,5794.6071428572
17/12/2007,5744.62,5753.61,5693.95,5737.39,5847.2071428572
23/12/2007,5737.39,5855.07,5737.39,5829.62,5901.0610714286
24/12/2007,5829.62,5896.97,5810.88,5861.67,5939.5682142857
25/12/2007,5861.67,5999.03,5861.67,5992.21,5968.4935714286
26/12/2007,5992.21,6050.02,5916.93,6028.16,5971.0057142857
27/12/2007,6028.16,6100.13,5977.98,6003.28,5984.4192857143
30/12/2007,6003.28,6064.07,5978.06,6000.98,6012.9557142857
31/12/2007,6000.98,6050.39,5918.81,5931.95,6058.8328571429
02/01/2008,5931.95,6026.4,5931.95,6003.35,6086.37
03/01/2008,6003.35,6099.23,6003.35,6088.66,6112.1321428572
06/01/2008,6088.66,6206,6088.66,6190.45,6114.1910714286
07/01/2008,6190.45,6209.31,6122.73,6145.41,6120.2989285714
08/01/2008,6145.41,6188.01,6120.85,6155.06,6165.6039285714
09/01/2008,6155.06,6169.37,6057.23,6081.93,6163.3046428572
13/01/2008,6081.93,6141.33,6053.46,6109.69,6138.4539285714
15/01/2008,6109.69,6315.3,6109.69,6291.87,6070.2982142857
16/01/2008,6291.87,6320.44,6122.56,6142.67,5933.8725
17/01/2008,6142.67,6239.96,6023.38,6060.18,5732.5753571429
20/01/2008,6060.18,6074.4,5860.21,5868.35,5698.5553571429
21/01/2008,5868.35,5923.5,5522.44,5555.69,5638.9853571429
22/01/2008,5555.69,5555.69,5007.63,5210.58,5620.6653571429
23/01/2008,5210.58,5782.09,5210.58,5755.21,5564.8117857143
24/01/2008,5755.21,5755.21,5547.79,5602.37,5541.5003571429
27/01/2008,5602.37,5726.31,5595.77,5668.87,5538.2264285714
28/01/2008,5668.87,5686.75,5415.33,5451.05,5559.9575
29/01/2008,5451.05,5527.98,5375.94,5494.2,5609.6960714286
30/01/2008,5494.2,5584.91,5471.96,5520.9,5675.8239285714
31/01/2008,5533.54,5627.24,5517.39,5615.95,5735.8096428572
03/02/2008,5615.95,5798.83,5615.95,5785.89,5750.275
04/02/2008,5785.89,5872.93,5770.48,5855.83,5771.3978571429
05/02/2008,5855.83,5900.05,5776.56,5867.47,5737.5803571429
06/02/2008,5867.47,5867.47,5687.53,5713.76,5700.5746428572
07/02/2008,5713.76,5799.7,5713.76,5777.92,5672.9514285714
10/02/2008,5777.92,5777.92,5594.99,5598.69,5656.1860714286
11/02/2008,5598.69,5686.63,5586.54,5597.05,5667.2360714286
12/02/2008,5597.05,5679.2,5597.05,5631.88,5687.1717857143
13/02/2008,5631.88,5722.35,5607.37,5653.31,5694.4717857143
14/02/2008,5653.31,5780.36,5653.31,5735.64,5708.5582142857
17/02/2008,5735.64,5819.82,5732.96,5752.35,5753.7682142857
18/02/2008,5752.35,5757.8,5684.87,5707.32,5796.1107142857
19/02/2008,5707.32,5765.71,5706.89,5724.38,5826.9303571429
20/02/2008,5724.38,5868.39,5724.38,5866.83,5859.2442857143
21/02/2008,5866.83,5950.35,5866.83,5893.9,5885.6410714286
24/02/2008,5893.9,5959.67,5870.6,5885.24,5906.7825
25/02/2008,5885.24,5929.45,5862.37,5924.35,5927.0367857143
26/02/2008,5924.35,5980.6,5924.35,5927.64,5915.5578571429
27/02/2008,5927.64,5990.21,5927.24,5931.66,5881.8085714286
28/02/2008,5931.66,5965.8,5888.8,5960.16,5872.0792857143
02/03/2008,5960.16,5960.16,5835.42,5866.91,5850.2039285714
03/03/2008,5866.91,5866.91,5755.84,5777.84,5839.5267857143
04/03/2008,5777.84,5864.56,5777.48,5857.34,5812.1332142857
05/03/2008,5857.34,5871.95,5793.97,5804.77,5792.3828571429
06/03/2008,5804.77,5875.22,5802.24,5832.48,5769.2157142857
09/03/2008,5832.48,5833.42,5741.59,5752.02,5777.9089285714
10/03/2008,5752.02,5798.19,5710.51,5756.93,5768.6164285714
11/03/2008,5756.93,5777.59,5713.1,5714.23,5743.405
12/03/2008,5714.23,5854.23,5714.23,5819.86,5699.4264285714
13/03/2008,5819.86,5820.14,5750.72,5753.92,5673.3210714286
16/03/2008,5753.92,5753.92,5649.52,5675.47,5642.1553571429
17/03/2008,5675.47,5675.47,5571.1,5581.93,5609.7907142857
18/03/2008,5581.93,5627.35,5517.86,5617.63,5546.2478571429
19/03/2008,5617.63,5703.89,5570.07,5578.19,5514.8121428572
23/03/2008,5578.19,5590.15,5528.14,5547.86,5491.7721428572
24/03/2008,5547.86,5556.06,5364.93,5399.38,5462.4717857143
25/03/2008,5399.38,5472.24,5296.24,5467.74,5400.5517857143
26/03/2008,5467.74,5506.7,5428.12,5460.44,5377.5539285714
27/03/2008,5460.44,5460.44,5395.28,5404.68,5383.0707142857
30/03/2008,5404.68,5404.68,5234.88,5248.88,5398.79
31/03/2008,5248.88,5366.32,5242.98,5351.89,5414.3092857143
01/04/2008,5351.89,5453.56,5344.61,5433.62,5442.5089285714
02/04/2008,5433.62,5536.3,5433.62,5458.11,5460.2496428572
03/04/2008,5458.11,5498.21,5442.83,5465.7,5463.645
06/04/2008,5465.7,5548.51,5463.74,5516.13,5459.3392857143
07/04/2008,5516.13,5535.94,5470.47,5482.25,5457.3696428572
08/04/2008,5482.25,5499.17,5435.95,5435.95,5451.9232142857
09/04/2008,5435.95,5463.93,5402.46,5431.87,5442.4142857143
10/04/2008,5431.87,5495.12,5429.19,5452.64,5446.9667857143
13/04/2008,5452.64,5459.19,5412.4,5441.45,5463.7617857143
14/04/2008,5441.45,5462.56,5414.86,5422.82,5496.5907142857
15/04/2008,5422.82,5483.64,5416.77,5472.94,5555.9385714286
16/04/2008,5472.94,5572.98,5472.94,5515.74,5607.415
17/04/2008,5515.74,5595.82,5476.8,5584.66,5663.4721428572
20/04/2008,5584.66,5711.98,5584.66,5711.98,5690.1517857143
21/04/2008,5711.98,5762.84,5691.21,5720.51,5715.3178571429
22/04/2008,5720.51,5789.99,5720.51,5777.1,5741.7139285714
23/04/2008,5777.1,5832.03,5695.06,5707.54,5740.7892857143
24/04/2008,5707.54,5757.55,5682.4,5742.16,5744.4492857143
27/04/2008,5742.16,5852.06,5742.16,5785.54,5743.1871428572
28/04/2008,5785.54,5787.11,5704.34,5714.8,5760.7628571429
29/04/2008,5714.8,5761.77,5694.96,5751.73,5783.8010714286
30/04/2008,5751.73,5801.82,5736.1,5737.72,5803.1285714286
01/05/2008,5737.72,5826.79,5737.72,5815.53,5813.0339285714
04/05/2008,5815.53,5873,5811.82,5842.87,5830.2582142857
05/05/2008,5842.87,5872.16,5830.51,5847.36,5834.8896428572
06/05/2008,5847.36,5899.05,5820.44,5824.7,5814.6475
07/05/2008,5824.7,5868.79,5777.35,5859.57,5808.6685714286
08/05/2008,5859.57,5874.89,5820.37,5829.88,5783.7746428572
11/05/2008,5829.88,5829.88,5736.81,5741.55,5754.6328571429
12/05/2008,5741.55,5822.11,5741.55,5799.15,5730.8989285714
13/05/2008,5799.15,5829.25,5698.52,5721.15,5701.6328571429
14/05/2008,5721.15,5741.66,5683.63,5686.77,5683.5182142857
15/05/2008,5686.77,5714.55,5670.56,5685.46,5669.8742857143
18/05/2008,5685.46,5692.72,5638.01,5643.44,5651.7564285714
19/05/2008,5643.44,5691.05,5640.71,5657.17,5659.3435714286
20/05/2008,5657.17,5689.75,5629.22,5650.38,5669.5471428572
21/05/2008,5650.38,5650.38,5603.05,5619.46,5662.4207142857
22/05/2008,5619.46,5696.61,5613.75,5696.61,5660.3125
25/05/2008,5696.61,5728.82,5685.19,5703.57,5662.7364285714
26/05/2008,5703.57,5707.76,5630.13,5636.65,5667.1982142857
27/05/2008,5636.65,5665.75,5631.13,5649.75,5686.23
28/05/2008,5649.75,5683.49,5638.97,5668.78,5718.9596428572
29/05/2008,5668.78,5705.37,5663.12,5678.59,5741.9435714286
01/06/2008,5678.59,5752.5,5675.83,5740.9,5765.9160714286
02/06/2008,5740.9,5817.19,5739.99,5813.04,5788.0839285714
03/06/2008,5813.04,5836.76,5760.75,5790.69,5796.3107142857
04/06/2008,5790.69,5835.96,5784.64,5807.09,5800.4875
05/06/2008,5807.09,5856.49,5805.19,5824.22,5783.4
08/06/2008,5824.22,5827.06,5768.86,5793.38,5765.9525
09/06/2008,5793.38,5816.01,5779.25,5794.98,5735.6910714286
10/06/2008,5794.98,5805.21,5711.6,5726.55,5703.4646428572
11/06/2008,5726.55,5736.22,5711,5723.06,5684.6492857143
12/06/2008,5723.06,5727.85,5642.35,5658.95,5646.4853571429
15/06/2008,5658.95,5692.14,5632.13,5632.27,5625.8385714286
16/06/2008,5632.27,5704.26,5632.27,5660.94,5602.5807142857
17/06/2008,5660.94,5675.15,5556.43,5560.22,5595.5110714286
18/06/2008,5560.22,5614.77,5491.11,5596.98,5573.6160714286
19/06/2008,5596.98,5596.98,5546.11,5558.25,5540.9046428572
22/06/2008,5558.25,5599.99,5492.96,5598.96,5513.1857142857
23/06/2008,5598.96,5612.36,5512.8,5521.93,5487.3735714286
24/06/2008,5521.93,5522.92,5438.08,5459.09,5459.5228571429
25/06/2008,5459.09,5506.04,5441.56,5454.32,5447.9321428572
26/06/2008,5454.32,5498.27,5410.67,5432.43,5464.5271428572
29/06/2008,5432.43,5432.43,5342.19,5406.02,5480.9567857143
30/06/2008,5406.02,5463.21,5400.35,5443.78,5491.4860714286
01/07/2008,5443.78,5556.68,5443.78,5540.17,5479.8967857143
02/07/2008,5540.17,5554.76,5472.74,5531.11,5458.5971428572
03/07/2008,5531.11,5552.29,5500.02,5508.82,5433.5346428572
06/07/2008,5508.82,5514.26,5426.07,5427.45,5420.7142857143
07/07/2008,5427.45,5471.46,5384.77,5384.77,5394.7832142857
08/07/2008,5384.77,5418.88,5316.68,5362.91,5360.6685714286
09/07/2008,5362.91,5416.52,5351.09,5405.72,5342.3721428572
10/07/2008,5405.72,5407.14,5318.57,5347.84,5325.1753571429
13/07/2008,5347.84,5352.55,5256.03,5287.63,5295.3257142857
14/07/2008,5287.63,5365.2,5287.63,5316.12,5270.9675
15/07/2008,5316.12,5351.81,5236.29,5292.99,5256.905
16/07/2008,5292.99,5292.99,5186.72,5223.17,5259.7625
17/07/2008,5223.17,5303.01,5196.49,5222.05,5267.1128571429
20/07/2008,5222.05,5280.6,5222.05,5243.11,5314.1889285714
21/07/2008,5243.11,5335.6,5243.11,5287.56,5351.3257142857
22/07/2008,5287.56,5329.08,5261.18,5296.92,5375.8275
23/07/2008,5296.92,5468.86,5292.36,5457.15,5397.4057142857
24/07/2008,5457.15,5506.04,5432.23,5437.54,5393.3692857143
27/07/2008,5437.54,5453.4,5390.97,5407.65,5399.8153571429
28/07/2008,5407.65,5425,5364.01,5422.31,5403.2489285714
29/07/2008,5422.31,5422.31,5333.65,5348.46,5398.5807142857
30/07/2008,5348.46,5406.21,5348.46,5405.44,5382.36
03/08/2008,5405.44,5453.05,5394.69,5410.23,5354.8439285714
04/08/2008,5410.23,5412.35,5365.03,5394.01,5324.61
05/08/2008,5394.01,5398.54,5323.78,5338.78,5261.5814285714
06/08/2008,5338.78,5387.28,5275.22,5279.49,5194.9157142857
07/08/2008,5279.49,5306.21,5207.51,5250.31,5116.2053571429
10/08/2008,5250.31,5252.14,5084.62,5094.56,5086.7
11/08/2008,5094.56,5136.71,5003.56,5043.74,5054.4878571429
12/08/2008,5043.74,5069.83,4932.79,4943.89,5026.5628571429
13/08/2008,4943.89,5089.75,4928.1,5074.09,5014.8914285714
14/08/2008,5074.09,5087.43,5000.52,5017.56,5012.345
17/08/2008,5017.56,5037.65,4986.52,4988.82,4998.0017857143
18/08/2008,4988.82,5030.83,4988.82,5012.31,4970.5139285714
19/08/2008,5012.31,5059.36,5008.37,5014.81,4942.9096428572
20/08/2008,5014.81,5069.31,4955.72,4956.23,4906.5646428572
21/08/2008,4956.23,4965.49,4842.47,4891.15,4848.5778571429
24/08/2008,4891.15,4948.79,4883.15,4883.15,4824.7153571429
25/08/2008,4883.15,4893.42,4805.49,4820.91,4805.2078571429
26/08/2008,4820.91,4828.66,4679.84,4706.25,4787.0485714286
27/08/2008,4706.25,4842.09,4661.96,4802.38,4771.2082142857
28/08/2008,4802.38,4803.27,4741.48,4789.81,4753.3442857143
31/08/2008,4789.81,4843.38,4739.98,4763.06,4749.7171428572
01/09/2008,4763.06,4788.6,4719.69,4744.74,4733.7692857143
02/09/2008,4744.74,4745.37,4674.91,4715.73,4664.0664285714
03/09/2008,4715.73,4759.37,4712.06,4748.76,4606.6657142857
04/09/2008,4748.76,4749.49,4670.6,4689.17,4562.5428571429
07/09/2008,4689.17,4689.17,4395.87,4471.71,4499.5235714286
08/09/2008,4471.71,4538.3,4465.95,4473.68,4423.2739285714
09/09/2008,4473.68,4570.95,4470.6,4481.63,4327.3310714286
10/09/2008,4481.63,4483.16,4284.91,4365.84,4236.4142857143
11/09/2008,4365.84,4382.91,4244.88,4258.79,4146.0371428572
14/09/2008,4258.79,4367.03,4097.74,4114.74,4096.8114285714
15/09/2008,4114.74,4116.11,3735.29,4044.27,4032.3085714286
16/09/2008,4044.27,4044.27,3844.47,3954.3,4084.5846428572
17/09/2008,3954.3,4077.06,3954.3,4044.99,4111.5160714286
18/09/2008,4044.99,4044.99,3879.41,3922.64,4103.1507142857
21/09/2008,3922.64,4310.48,3922.64,4309.9,4056.8460714286
22/09/2008,4309.9,4361.93,4182.34,4200.53,4034.1128571429
23/09/2008,4200.53,4200.53,4036.24,4051.02,4035.5767857143
24/09/2008,4051.02,4054.94,3865.32,3890.16,4053.3010714286
25/09/2008,3890.16,3991.88,3816.43,3962.43,3992.8671428572
28/09/2008,3962.43,4065.62,3925.3,4060.38,3875.9428571429
29/09/2008,4060.38,4193.07,4060.38,4127.62,3736.5278571429
05/10/2008,4127.62,4141.26,3830.91,3844.27,3550.4328571429
06/10/2008,3844.27,3844.27,3521.55,3551.79,3421.3603571429
07/10/2008,3551.79,3551.79,3349.11,3369.15,3276.3332142857
08/10/2008,3369.15,3369.15,3012.64,3085.02,3247.9010714286
09/10/2008,3085.02,3200.53,3041.97,3198.09,3337.4160714286
12/10/2008,3198.09,3198.09,2991.04,3025.08,3363.0967857143
13/10/2008,3025.08,3346.79,3025.08,3343.56,3337.2632142857
14/10/2008,3343.56,3709.19,3343.56,3703.34,3320.2814285714
15/10/2008,3703.34,3703.34,3420.86,3427.87,3322.3664285714
16/10/2008,3427.87,3427.87,3186.47,3204.11,3330.5371428572
