Date,OPEN,HIGH,LOW,LAST_PRICE,CMA
21/05/84 00:00,0.8108,0.8108,0.8108,0.8108,0.8120714286
22/05/84 00:00,0.8151,0.8151,0.8151,0.8151,0.8139071429
23/05/84 00:00,0.8158,0.8158,0.8158,0.8158,0.8145321429
24/05/84 00:00,0.8088,0.8088,0.8088,0.8088,0.8156571429
25/05/84 00:00,0.8197,0.8197,0.8197,0.8197,0.8163928571
29/05/84 00:00,0.8154,0.8154,0.8154,0.8154,0.8195321429
30/05/84 00:00,0.8177,0.8177,0.8177,0.8177,0.823675
31/05/84 00:00,0.8177,0.8177,0.8177,0.8177,0.8268357143
01/06/84 00:00,0.8283,0.8283,0.8283,0.8283,0.8283357143
04/06/84 00:00,0.8342,0.8342,0.8342,0.8342,0.8293285714
05/06/84 00:00,0.8329,0.8329,0.8329,0.8329,0.8291071429
06/06/84 00:00,0.8297,0.8297,0.8297,0.8297,0.8288321429
07/06/84 00:00,0.8291,0.8291,0.8291,0.8291,0.8266928571
08/06/84 00:00,0.8262,0.8262,0.8262,0.8262,0.8243107143
11/06/84 00:00,0.8272,0.8272,0.8272,0.8272,0.8225678571
12/06/84 00:00,0.8211,0.8211,0.8211,0.8211,0.8198035714
13/06/84 00:00,0.8191,0.8191,0.8191,0.8191,0.8168428571
14/06/84 00:00,0.8195,0.8195,0.8195,0.8195,0.81415
15/06/84 00:00,0.8135,0.8135,0.8135,0.8135,0.8114035714
18/06/84 00:00,0.8104,0.8104,0.8104,0.8104,0.8086107143
19/06/84 00:00,0.8088,0.8088,0.8088,0.8088,0.8064428571
20/06/84 00:00,0.8061,0.8061,0.8061,0.8061,0.8033071429
21/06/84 00:00,0.8029,0.8029,0.8029,0.8029,0.8019142857
22/06/84 00:00,0.8028,0.8028,0.8028,0.8028,0.8008178571
25/06/84 00:00,0.7966,0.7966,0.7966,0.7966,0.8004571429
26/06/84 00:00,0.8003,0.8003,0.8003,0.8003,0.800875
27/06/84 00:00,0.7996,0.7996,0.7996,0.7996,0.8004035714
28/06/84 00:00,0.801,0.801,0.801,0.801,0.7985964286
29/06/84 00:00,0.803,0.803,0.803,0.803,0.7969107143
02/07/84 00:00,0.799,0.799,0.799,0.799,0.7946821429
03/07/84 00:00,0.7931,0.7931,0.7931,0.7931,0.7928178571
04/07/84 00:00,0.7922,0.7922,0.7922,0.7922,0.7906214286
05/07/84 00:00,0.7894,0.7894,0.7894,0.7894,0.7895928571
06/07/84 00:00,0.7893,0.7893,0.7893,0.7893,0.7884107143
09/07/84 00:00,0.7865,0.7865,0.7865,0.7865,0.787
10/07/84 00:00,0.7891,0.7891,0.7891,0.7891,0.7868964286
11/07/84 00:00,0.7865,0.7865,0.7865,0.7865,0.7877785714
12/07/84 00:00,0.7838,0.7838,0.7838,0.7838,0.7872285714
13/07/84 00:00,0.7877,0.7877,0.7877,0.7877,0.7861392857
16/07/84 00:00,0.791,0.791,0.791,0.791,0.7852321429
17/07/84 00:00,0.7855,0.7855,0.7855,0.7855,0.7845178571
18/07/84 00:00,0.7828,0.7828,0.7828,0.7828,0.7822821429
19/07/84 00:00,0.783,0.783,0.783,0.783,0.7806642857
20/07/84 00:00,0.7829,0.7829,0.7829,0.7829,0.7810035714
23/07/84 00:00,0.7763,0.7763,0.7763,0.7763,0.7818142857
24/07/84 00:00,0.7777,0.7777,0.7777,0.7777,0.7803678571
25/07/84 00:00,0.7841,0.7841,0.7841,0.7841,0.7780678571
26/07/84 00:00,0.785,0.785,0.785,0.785,0.7767785714
27/07/84 00:00,0.7759,0.7759,0.7759,0.7759,0.7743107143
30/07/84 00:00,0.7715,0.7715,0.7715,0.7715,0.7731178571
31/07/84 00:00,0.7739,0.7739,0.7739,0.7739,0.7741857143
01/08/84 00:00,0.7679,0.7679,0.7679,0.7679,0.774525
02/08/84 00:00,0.7718,0.7718,0.7718,0.7718,0.7726678571
03/08/84 00:00,0.78,0.78,0.78,0.78,0.7715214286
06/08/84 00:00,0.7765,0.7765,0.7765,0.7765,0.771125
07/08/84 00:00,0.7665,0.7665,0.7665,0.7665,0.7711
08/08/84 00:00,0.768,0.768,0.768,0.768,0.7696464286
09/08/84 00:00,0.7705,0.7705,0.7705,0.7705,0.7711892857
10/08/84 00:00,0.7715,0.7715,0.7715,0.7715,0.7723464286
13/08/84 00:00,0.7663,0.7663,0.7663,0.7663,0.7752607143
14/08/84 00:00,0.7775,0.7775,0.7775,0.7775,0.7772785714
15/08/84 00:00,0.7756,0.7756,0.7756,0.7756,0.778075
16/08/84 00:00,0.7825,0.7825,0.7825,0.7825,0.7775214286
17/08/84 00:00,0.7812,0.7812,0.7812,0.7812,0.7767321429
20/08/84 00:00,0.7782,0.7782,0.7782,0.7782,0.7768178571
21/08/84 00:00,0.7739,0.7739,0.7739,0.7739,0.7766928571
22/08/84 00:00,0.7733,0.7733,0.7733,0.7733,0.7757678571
23/08/84 00:00,0.7778,0.7778,0.7778,0.7778,0.7756214286
24/08/84 00:00,0.777,0.777,0.777,0.777,0.7750642857
28/08/84 00:00,0.774,0.774,0.774,0.774,0.7747
29/08/84 00:00,0.7759,0.7759,0.7759,0.7759,0.7728464286
30/08/84 00:00,0.7735,0.7735,0.7735,0.7735,0.7703214286
31/08/84 00:00,0.7736,0.7736,0.7736,0.7736,0.7668357143
03/09/84 00:00,0.7676,0.7676,0.7676,0.7676,0.7637178571
04/09/84 00:00,0.7641,0.7641,0.7641,0.7641,0.7600285714
05/09/84 00:00,0.7583,0.7583,0.7583,0.7583,0.7559035714
06/09/84 00:00,0.7571,0.7571,0.7571,0.7571,0.7523142857
07/09/84 00:00,0.7524,0.7524,0.7524,0.7524,0.7499464286
10/09/84 00:00,0.7473,0.7473,0.7473,0.7473,0.7462535714
11/09/84 00:00,0.7457,0.7457,0.7457,0.7457,0.7435571429
12/09/84 00:00,0.7466,0.7466,0.7466,0.7466,0.7390392857
13/09/84 00:00,0.7383,0.7383,0.7383,0.7383,0.7340678571
14/09/84 00:00,0.7386,0.7386,0.7386,0.7386,0.7304107143
17/09/84 00:00,0.7285,0.7285,0.7285,0.7285,0.725975
18/09/84 00:00,0.7226,0.7226,0.7226,0.7226,0.7238607143
19/09/84 00:00,0.7236,0.7236,0.7236,0.7236,0.7263142857
20/09/84 00:00,0.7171,0.7171,0.7171,0.7171,0.7266357143
21/09/84 00:00,0.7223,0.7223,0.7223,0.7223,0.7264214286
24/09/84 00:00,0.7371,0.7371,0.7371,0.7371,0.7296142857
25/09/84 00:00,0.7284,0.7284,0.7284,0.7284,0.7303607143
26/09/84 00:00,0.7248,0.7248,0.7248,0.7248,0.7312178571
27/09/84 00:00,0.7379,0.7379,0.7379,0.7379,0.7322785714
28/09/84 00:00,0.7303,0.7303,0.7303,0.7303,0.73445
01/10/84 00:00,0.7317,0.7317,0.7317,0.7317,0.7350892857
02/10/84 00:00,0.7346,0.7346,0.7346,0.7346,0.7349357143
03/10/84 00:00,0.7408,0.7408,0.7408,0.7408,0.7342642857
04/10/84 00:00,0.7352,0.7352,0.7352,0.7352,0.73235
05/10/84 00:00,0.733,0.733,0.733,0.733,0.7295035714
08/10/84 00:00,0.7321,0.7321,0.7321,0.7321,0.7271035714
09/10/84 00:00,0.7263,0.7263,0.7263,0.7263,0.7247642857
10/10/84 00:00,0.722,0.722,0.722,0.722,0.7209357143
11/10/84 00:00,0.7224,0.7224,0.7224,0.7224,0.7183321429
12/10/84 00:00,0.7209,0.7209,0.7209,0.7209,0.7176428571
15/10/84 00:00,0.7121,0.7121,0.7121,0.7121,0.7172357143
16/10/84 00:00,0.7137,0.7137,0.7137,0.7137,0.7192321429
17/10/84 00:00,0.7186,0.7186,0.7186,0.7186,0.7210785714
18/10/84 00:00,0.7178,0.7178,0.7178,0.7178,0.7243392857
19/10/84 00:00,0.7262,0.7262,0.7262,0.7262,0.7287392857
22/10/84 00:00,0.7262,0.7262,0.7262,0.7262,0.7325178571
23/10/84 00:00,0.7324,0.7324,0.7324,0.7324,0.7343107143
24/10/84 00:00,0.7386,0.7386,0.7386,0.7386,0.7337928571
25/10/84 00:00,0.7399,0.7399,0.7399,0.7399,0.7336285714
26/10/84 00:00,0.7357,0.7357,0.7357,0.7357,0.7342607143
29/10/84 00:00,0.7289,0.7289,0.7289,0.7289,0.7360214286
30/10/84 00:00,0.7319,0.7319,0.7319,0.7319,0.7411214286
31/10/84 00:00,0.7359,0.7359,0.7359,0.7359,0.7456571429
01/11/84 00:00,0.7418,0.7418,0.7418,0.7418,0.7493892857
02/11/84 00:00,0.7565,0.7565,0.7565,0.7565,0.7540214286
05/11/84 00:00,0.7568,0.7568,0.7568,0.7568,0.7564285714
06/11/84 00:00,0.756,0.756,0.756,0.756,0.7578642857
07/11/84 00:00,0.7625,0.7625,0.7625,0.7625,0.7582
08/11/84 00:00,0.7584,0.7584,0.7584,0.7584,0.7590642857
09/11/84 00:00,0.7583,0.7583,0.7583,0.7583,0.7578535714
12/11/84 00:00,0.7571,0.7571,0.7571,0.7571,0.75635
13/11/84 00:00,0.7614,0.7614,0.7614,0.7614,0.7552321429
14/11/84 00:00,0.7538,0.7538,0.7538,0.7538,0.7528714286
15/11/84 00:00,0.7522,0.7522,0.7522,0.7522,0.7504964286
16/11/84 00:00,0.7532,0.7532,0.7532,0.7532,0.7471642857
19/11/84 00:00,0.7469,0.7469,0.7469,0.7469,0.7455857143
20/11/84 00:00,0.7452,0.7452,0.7452,0.7452,0.7431535714
21/11/84 00:00,0.7395,0.7395,0.7395,0.7395,0.7394321429
22/11/84 00:00,0.744,0.744,0.744,0.744,0.7368035714
23/11/84 00:00,0.7381,0.7381,0.7381,0.7381,0.7334321429
26/11/84 00:00,0.7307,0.7307,0.7307,0.7307,0.7308571429
27/11/84 00:00,0.732,0.732,0.732,0.732,0.7280857143
28/11/84 00:00,0.726,0.726,0.726,0.726,0.7251642857
29/11/84 00:00,0.7262,0.7262,0.7262,0.7262,0.7254357143
30/11/84 00:00,0.7227,0.7227,0.7227,0.7227,0.7255321429
03/12/84 00:00,0.7197,0.7197,0.7197,0.7197,0.7256607143
04/12/84 00:00,0.729,0.729,0.729,0.729,0.7256321429
05/12/84 00:00,0.727,0.727,0.727,0.727,0.7257321429
06/12/84 00:00,0.7266,0.7266,0.7266,0.7266,0.7259535714
07/12/84 00:00,0.7252,0.7252,0.7252,0.7252,0.7256821429
10/12/84 00:00,0.7256,0.7256,0.7256,0.7256,0.7245642857
11/12/84 00:00,0.726,0.726,0.726,0.726,0.7236035714
12/12/84 00:00,0.7245,0.7245,0.7245,0.7245,0.7232678571
13/12/84 00:00,0.7218,0.7218,0.7218,0.7218,0.7237071429
14/12/84 00:00,0.7214,0.7214,0.7214,0.7214,0.7234785714
17/12/84 00:00,0.7231,0.7231,0.7231,0.7231,0.7228892857
18/12/84 00:00,0.7257,0.7257,0.7257,0.7257,0.7218428571
19/12/84 00:00,0.7231,0.7231,0.7231,0.7231,0.7207
20/12/84 00:00,0.7213,0.7213,0.7213,0.7213,0.7185321429
21/12/84 00:00,0.7188,0.7188,0.7188,0.7188,0.7166928571
24/12/84 00:00,0.7176,0.7176,0.7176,0.7176,0.7148142857
27/12/84 00:00,0.7129,0.7129,0.7129,0.7129,0.7121714286
28/12/84 00:00,0.713,0.713,0.713,0.713,0.7106285714
31/12/84 00:00,0.7114,0.7114,0.7114,0.7114,0.709625
02/01/85 00:00,0.7063,0.7063,0.7063,0.7063,0.7084857143
03/01/85 00:00,0.7083,0.7083,0.7083,0.7083,0.7087892857
04/01/85 00:00,0.7086,0.7086,0.7086,0.7086,0.7087428571
07/01/85 00:00,0.7066,0.7066,0.7066,0.7066,0.7091607143
08/01/85 00:00,0.7108,0.7108,0.7108,0.7108,0.7096642857
09/01/85 00:00,0.7091,0.7091,0.7091,0.7091,0.7081892857
10/01/85 00:00,0.7104,0.7104,0.7104,0.7104,0.7069678571
11/01/85 00:00,0.7106,0.7106,0.7106,0.7106,0.706075
14/01/85 00:00,0.7033,0.7033,0.7033,0.7033,0.7053678571
15/01/85 00:00,0.7036,0.7036,0.7036,0.7036,0.7049321429
16/01/85 00:00,0.7042,0.7042,0.7042,0.7042,0.705225
17/01/85 00:00,0.7046,0.7046,0.7046,0.7046,0.7057107143
18/01/85 00:00,0.7048,0.7048,0.7048,0.7048,0.7059357143
21/01/85 00:00,0.7071,0.7071,0.7071,0.7071,0.7066678571
22/01/85 00:00,0.7074,0.7074,0.7074,0.7074,0.7070571429
23/01/85 00:00,0.7059,0.7059,0.7059,0.7059,0.70725
24/01/85 00:00,0.7083,0.7083,0.7083,0.7083,0.7073964286
25/01/85 00:00,0.7076,0.7076,0.7076,0.7076,0.7074714286
28/01/85 00:00,0.7073,0.7073,0.7073,0.7073,0.7075785714
29/01/85 00:00,0.7075,0.7075,0.7075,0.7075,0.7072714286
30/01/85 00:00,0.7076,0.7076,0.7076,0.7076,0.7052785714
31/01/85 00:00,0.7078,0.7078,0.7078,0.7078,0.70285
01/02/85 00:00,0.7062,0.7062,0.7062,0.7062,0.7003678571
04/02/85 00:00,0.6995,0.6995,0.6995,0.6995,0.6978357143
05/02/85 00:00,0.6965,0.6965,0.6965,0.6965,0.6952071429
06/02/85 00:00,0.6947,0.6947,0.6947,0.6947,0.691925
07/02/85 00:00,0.6927,0.6927,0.6927,0.6927,0.6885285714
08/02/85 00:00,0.6902,0.6902,0.6902,0.6902,0.6853178571
11/02/85 00:00,0.6851,0.6851,0.6851,0.6851,0.6832285714
12/02/85 00:00,0.6814,0.6814,0.6814,0.6814,0.6828
13/02/85 00:00,0.6786,0.6786,0.6786,0.6786,0.6815892857
14/02/85 00:00,0.6801,0.6801,0.6801,0.6801,0.6798642857
15/02/85 00:00,0.6844,0.6844,0.6844,0.6844,0.677825
18/02/85 00:00,0.6798,0.6798,0.6798,0.6798,0.6750071429
19/02/85 00:00,0.6759,0.6759,0.6759,0.6759,0.6707035714
20/02/85 00:00,0.6726,0.6726,0.6726,0.6726,0.6639964286
21/02/85 00:00,0.6677,0.6677,0.6677,0.6677,0.6576785714
22/02/85 00:00,0.6598,0.6598,0.6598,0.6598,0.6592642857
25/02/85 00:00,0.6475,0.6475,0.6475,0.6475,0.6608142857
26/02/85 00:00,0.6444,0.6444,0.6444,0.6444,0.6619178571
27/02/85 00:00,0.6703,0.6703,0.6703,0.6703,0.6627321429
28/02/85 00:00,0.6688,0.6688,0.6688,0.6688,0.6614071429
01/03/85 00:00,0.666,0.666,0.666,0.666,0.6594107143
04/03/85 00:00,0.6639,0.6639,0.6639,0.6639,0.658775
05/03/85 00:00,0.6548,0.6548,0.6548,0.6548,0.657975
06/03/85 00:00,0.6514,0.6514,0.6514,0.6514,0.6598428571
07/03/85 00:00,0.6574,0.6574,0.6574,0.6574,0.6620785714
08/03/85 00:00,0.6586,0.6586,0.6586,0.6586,0.6634107143
11/03/85 00:00,0.6676,0.6676,0.6676,0.6676,0.6632535714
12/03/85 00:00,0.6689,0.6689,0.6689,0.6689,0.6633857143
13/03/85 00:00,0.6657,0.6657,0.6657,0.6657,0.6641178571
14/03/85 00:00,0.66,0.66,0.66,0.66,0.66805
15/03/85 00:00,0.6619,0.6619,0.6619,0.6619,0.671775
18/03/85 00:00,0.6658,0.6658,0.6658,0.6658,0.6782607143
19/03/85 00:00,0.6798,0.6798,0.6798,0.6798,0.6828857143
20/03/85 00:00,0.682,0.682,0.682,0.682,0.6856678571
21/03/85 00:00,0.6951,0.6951,0.6951,0.6951,0.6889857143
22/03/85 00:00,0.6914,0.6914,0.6914,0.6914,0.6946392857
25/03/85 00:00,0.6877,0.6877,0.6877,0.6877,0.6999714286
26/03/85 00:00,0.6938,0.6938,0.6938,0.6938,0.7062642857
27/03/85 00:00,0.7077,0.7077,0.7077,0.7077,0.7101178571
28/03/85 00:00,0.7124,0.7124,0.7124,0.7124,0.711075
29/03/85 00:00,0.7209,0.7209,0.7209,0.7209,0.7126821429
01/04/85 00:00,0.7167,0.7167,0.7167,0.7167,0.7109035714
02/04/85 00:00,0.7082,0.7082,0.7082,0.7082,0.7089857143
03/04/85 00:00,0.7132,0.7132,0.7132,0.7132,0.7093964286
04/04/85 00:00,0.7033,0.7033,0.7033,0.7033,0.7121142857
09/04/85 00:00,0.7041,0.7041,0.7041,0.7041,0.7151607143
10/04/85 00:00,0.7129,0.7129,0.7129,0.7129,0.7214321429
11/04/85 00:00,0.7222,0.7222,0.7222,0.7222,0.7264785714
12/04/85 00:00,0.7237,0.7237,0.7237,0.7237,0.7307035714
15/04/85 00:00,0.7376,0.7376,0.7376,0.7376,0.7355
16/04/85 00:00,0.7369,0.7369,0.7369,0.7369,0.7397428571
17/04/85 00:00,0.737,0.737,0.737,0.737,0.7415714286
18/04/85 00:00,0.7441,0.7441,0.7441,0.7441,0.7391357143
19/04/85 00:00,0.7476,0.7476,0.7476,0.7476,0.7325678571
22/04/85 00:00,0.7429,0.7429,0.7429,0.7429,0.7255785714
23/04/85 00:00,0.7288,0.7288,0.7288,0.7288,0.7204035714
24/04/85 00:00,0.713,0.713,0.713,0.713,0.7167357143
25/04/85 00:00,0.7078,0.7078,0.7078,0.7078,0.7152214286
26/04/85 00:00,0.7109,0.7109,0.7109,0.7109,0.7122607143
29/04/85 00:00,0.7132,0.7132,0.7132,0.7132,0.7097714286
30/04/85 00:00,0.7174,0.7174,0.7174,0.7174,0.7058392857
01/05/85 00:00,0.7073,0.7073,0.7073,0.7073,0.7041571429
02/05/85 00:00,0.7041,0.7041,0.7041,0.7041,0.7018607143
03/05/85 00:00,0.6948,0.6948,0.6948,0.6948,0.7036321429
07/05/85 00:00,0.7012,0.7012,0.7012,0.7012,0.7060392857
08/05/85 00:00,0.6978,0.6978,0.6978,0.6978,0.7101964286
09/05/85 00:00,0.7122,0.7122,0.7122,0.7122,0.7157321429
10/05/85 00:00,0.7146,0.7146,0.7146,0.7146,0.7194142857
13/05/85 00:00,0.7212,0.7212,0.7212,0.7212,0.720425
14/05/85 00:00,0.7287,0.7287,0.7287,0.7287,0.7219214286
15/05/85 00:00,0.7248,0.7248,0.7248,0.7248,0.725575
16/05/85 00:00,0.7184,0.7184,0.7184,0.7184,0.7254892857
17/05/85 00:00,0.7228,0.7228,0.7228,0.7228,0.7255178571
20/05/85 00:00,0.735,0.735,0.735,0.735,0.7239857143
21/05/85 00:00,0.7233,0.7233,0.7233,0.7233,0.7230392857
22/05/85 00:00,0.725,0.725,0.725,0.725,0.7210285714
23/05/85 00:00,0.7193,0.7193,0.7193,0.7193,0.72045
24/05/85 00:00,0.7203,0.7203,0.7203,0.7203,0.7202964286
28/05/85 00:00,0.7154,0.7154,0.7154,0.7154,0.7220535714
29/05/85 00:00,0.7207,0.7207,0.7207,0.7207,0.7238964286
30/05/85 00:00,0.7221,0.7221,0.7221,0.7221,0.726025
31/05/85 00:00,0.7279,0.7279,0.7279,0.7279,0.7262
03/06/85 00:00,0.7289,0.7289,0.7289,0.7289,0.7271285714
04/06/85 00:00,0.7306,0.7306,0.7306,0.7306,0.7263821429
05/06/85 00:00,0.7244,0.7244,0.7244,0.7244,0.7242
06/06/85 00:00,0.728,0.728,0.728,0.728,0.723175
07/06/85 00:00,0.7231,0.7231,0.7231,0.7231,0.7221964286
10/06/85 00:00,0.7177,0.7177,0.7177,0.7177,0.720875
11/06/85 00:00,0.7217,0.7217,0.7217,0.7217,0.7219107143
12/06/85 00:00,0.721,0.721,0.721,0.721,0.7226071429
13/06/85 00:00,0.7185,0.7185,0.7185,0.7185,0.7250821429
14/06/85 00:00,0.7262,0.7262,0.7262,0.7262,0.7284214286
17/06/85 00:00,0.7251,0.7251,0.7251,0.7251,0.7278642857
18/06/85 00:00,0.7318,0.7318,0.7318,0.7318,0.7273142857
19/06/85 00:00,0.7365,0.7365,0.7365,0.7365,0.7269857143
20/06/85 00:00,0.7236,0.7236,0.7236,0.7236,0.7262178571
21/06/85 00:00,0.7239,0.7239,0.7239,0.7239,0.7269642857
24/06/85 00:00,0.7252,0.7252,0.7252,0.7252,0.7270535714
25/06/85 00:00,0.7244,0.7244,0.7244,0.7244,0.7289928571
26/06/85 00:00,0.7302,0.7302,0.7302,0.7302,0.7302785714
27/06/85 00:00,0.7283,0.7283,0.7283,0.7283,0.730475
28/06/85 00:00,0.7352,0.7352,0.7352,0.7352,0.7315285714
01/07/85 00:00,0.7324,0.7324,0.7324,0.7324,0.7321857143
02/07/85 00:00,0.7293,0.7293,0.7293,0.7293,0.7336821429
03/07/85 00:00,0.7335,0.7335,0.7335,0.7335,0.7356357143
04/07/85 00:00,0.7331,0.7331,0.7331,0.7331,0.739775
05/07/85 00:00,0.7377,0.7377,0.7377,0.7377,0.7446964286
08/07/85 00:00,0.7406,0.7406,0.7406,0.7406,0.7489321429
09/07/85 00:00,0.7511,0.7511,0.7511,0.7511,0.7549464286
10/07/85 00:00,0.7565,0.7565,0.7565,0.7565,0.7601178571
11/07/85 00:00,0.7572,0.7572,0.7572,0.7572,0.7641
12/07/85 00:00,0.7683,0.7683,0.7683,0.7683,0.7699642857
15/07/85 00:00,0.7699,0.7699,0.7699,0.7699,0.7719535714
16/07/85 00:00,0.7704,0.7704,0.7704,0.7704,0.7712321429
17/07/85 00:00,0.7826,0.7826,0.7826,0.7826,0.7696178571
18/07/85 00:00,0.7731,0.7731,0.7731,0.7731,0.7710678571
19/07/85 00:00,0.7654,0.7654,0.7654,0.7654,0.7697607143
22/07/85 00:00,0.7631,0.7631,0.7631,0.7631,0.7692071429
23/07/85 00:00,0.7762,0.7762,0.7762,0.7762,0.7681107143
24/07/85 00:00,0.7663,0.7663,0.7663,0.7663,0.7712928571
25/07/85 00:00,0.7688,0.7688,0.7688,0.7688,0.7743857143
26/07/85 00:00,0.7664,0.7664,0.7664,0.7664,0.7780107143
29/07/85 00:00,0.7812,0.7812,0.7812,0.7812,0.7793
30/07/85 00:00,0.782,0.782,0.782,0.782,0.7801607143
31/07/85 00:00,0.7865,0.7865,0.7865,0.7865,0.7806285714
01/08/85 00:00,0.7805,0.7805,0.7805,0.7805,0.7791821429
02/08/85 00:00,0.7794,0.7794,0.7794,0.7794,0.7780785714
05/08/85 00:00,0.7797,0.7797,0.7797,0.7797,0.7772107143
06/08/85 00:00,0.7736,0.7736,0.7736,0.7736,0.776525
07/08/85 00:00,0.776,0.776,0.776,0.776,0.7784607143
08/08/85 00:00,0.7762,0.7762,0.7762,0.7762,0.7817321429
09/08/85 00:00,0.7761,0.7761,0.7761,0.7761,0.7836857143
12/08/85 00:00,0.7851,0.7851,0.7851,0.7851,0.7867107143
13/08/85 00:00,0.7911,0.7911,0.7911,0.7911,0.7900964286
14/08/85 00:00,0.7875,0.7875,0.7875,0.7875,0.7924785714
15/08/85 00:00,0.7929,0.7929,0.7929,0.7929,0.792725
16/08/85 00:00,0.7971,0.7971,0.7971,0.7971,0.7926857143
19/08/85 00:00,0.7961,0.7961,0.7961,0.7961,0.7952
20/08/85 00:00,0.7904,0.7904,0.7904,0.7904,0.7969107143
21/08/85 00:00,0.7913,0.7913,0.7913,0.7913,0.7955714286
22/08/85 00:00,0.8024,0.8024,0.8024,0.8024,0.7951178571
23/08/85 00:00,0.8008,0.8008,0.8008,0.8008,0.7940107143
27/08/85 00:00,0.7905,0.7905,0.7905,0.7905,0.791525
28/08/85 00:00,0.7937,0.7937,0.7937,0.7937,0.7873321429
29/08/85 00:00,0.7906,0.7906,0.7906,0.7906,0.7823142857
30/08/85 00:00,0.7843,0.7843,0.7843,0.7843,0.7786357143
02/09/85 00:00,0.7766,0.7766,0.7766,0.7766,0.7760071429
03/09/85 00:00,0.7712,0.7712,0.7712,0.7712,0.7691571429
04/09/85 00:00,0.7721,0.7721,0.7721,0.7721,0.7629214286
05/09/85 00:00,0.7722,0.7722,0.7722,0.7722,0.7584107143
06/09/85 00:00,0.7527,0.7527,0.7527,0.7527,0.7537142857
09/09/85 00:00,0.7493,0.7493,0.7493,0.7493,0.7506321429
10/09/85 00:00,0.7503,0.7503,0.7503,0.7503,0.7511535714
11/09/85 00:00,0.7447,0.7447,0.7447,0.7447,0.7523714286
12/09/85 00:00,0.7466,0.7466,0.7466,0.7466,0.7559392857
13/09/85 00:00,0.7575,0.7575,0.7575,0.7575,0.7576714286
16/09/85 00:00,0.7582,0.7582,0.7582,0.7582,0.7581178571
17/09/85 00:00,0.7656,0.7656,0.7656,0.7656,0.7615178571
18/09/85 00:00,0.7601,0.7601,0.7601,0.7601,0.7733428571
19/09/85 00:00,0.7565,0.7565,0.7565,0.7565,0.7827571429
20/09/85 00:00,0.7692,0.7692,0.7692,0.7692,0.7909642857
23/09/85 00:00,0.8064,0.8064,0.8064,0.8064,0.8013678571
24/09/85 00:00,0.8053,0.8053,0.8053,0.8053,0.8082678571
25/09/85 00:00,0.8073,0.8073,0.8073,0.8073,0.813375
26/09/85 00:00,0.8231,0.8231,0.8231,0.8231,0.817275
27/09/85 00:00,0.8173,0.8173,0.8173,0.8173,0.8211035714
30/09/85 00:00,0.8183,0.8183,0.8183,0.8183,0.8238535714
01/10/85 00:00,0.8223,0.8223,0.8223,0.8223,0.8275714286
02/10/85 00:00,0.8296,0.8296,0.8296,0.8296,0.8287464286
03/10/85 00:00,0.8286,0.8286,0.8286,0.8286,0.8293607143
04/10/85 00:00,0.8358,0.8358,0.8358,0.8358,0.8298035714
07/10/85 00:00,0.8297,0.8297,0.8297,0.8297,0.8289285714
08/10/85 00:00,0.8284,0.8284,0.8284,0.8284,0.8274607143
09/10/85 00:00,0.8293,0.8293,0.8293,0.8293,0.8263535714
10/10/85 00:00,0.8256,0.8256,0.8256,0.8256,0.8252
11/10/85 00:00,0.8237,0.8237,0.8237,0.8237,0.8230857143
14/10/85 00:00,0.8243,0.8243,0.8243,0.8243,0.8239428571
15/10/85 00:00,0.8235,0.8235,0.8235,0.8235,0.8253857143
16/10/85 00:00,0.8179,0.8179,0.8179,0.8179,0.8269142857
17/10/85 00:00,0.8281,0.8281,0.8281,0.8281,0.8281285714
18/10/85 00:00,0.8304,0.8304,0.8304,0.8304,0.8289535714
21/10/85 00:00,0.8309,0.8309,0.8309,0.8309,0.8288821429
22/10/85 00:00,0.8304,0.8304,0.8304,0.8304,0.8290107143
23/10/85 00:00,0.8298,0.8298,0.8298,0.8298,0.8289428571
24/10/85 00:00,0.827,0.827,0.827,0.827,0.8301928571
25/10/85 00:00,0.8283,0.8283,0.8283,0.8283,0.8317
28/10/85 00:00,0.829,0.829,0.829,0.829,0.833675
29/10/85 00:00,0.8344,0.8344,0.8344,0.8344,0.8353071429
30/10/85 00:00,0.836,0.836,0.836,0.836,0.8376571429
31/10/85 00:00,0.8386,0.8386,0.8386,0.8386,0.8387785714
01/11/85 00:00,0.8384,0.8384,0.8384,0.8384,0.8400642857
04/11/85 00:00,0.8425,0.8425,0.8425,0.8425,0.8401571429
05/11/85 00:00,0.8398,0.8398,0.8398,0.8398,0.8389785714
06/11/85 00:00,0.8421,0.8421,0.8421,0.8421,0.8376928571
07/11/85 00:00,0.8392,0.8392,0.8392,0.8392,0.8367392857
08/11/85 00:00,0.8348,0.8348,0.8348,0.8348,0.8366357143
11/11/85 00:00,0.8342,0.8342,0.8342,0.8342,0.836625
12/11/85 00:00,0.8349,0.8349,0.8349,0.8349,0.8362964286
13/11/85 00:00,0.8378,0.8378,0.8378,0.8378,0.8362392857
14/11/85 00:00,0.8375,0.8375,0.8375,0.8375,0.8380928571
15/11/85 00:00,0.8359,0.8359,0.8359,0.8359,0.8386678571
18/11/85 00:00,0.8361,0.8361,0.8361,0.8361,0.8402321429
19/11/85 00:00,0.8433,0.8433,0.8433,0.8433,0.8429678571
20/11/85 00:00,0.8394,0.8394,0.8394,0.8394,0.8462892857
21/11/85 00:00,0.8441,0.8441,0.8441,0.8441,0.8499892857
