Dates,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST,CMA
08/11/1945,17.08,17.08,17.08,17.08,17.0310714286
09/11/1945,17.1,17.1,17.1,17.1,17.0471428571
13/11/1945,17.04,17.04,17.04,17.04,17.0878571429
14/11/1945,16.95,16.95,16.95,16.95,17.1139285714
15/11/1945,17.08,17.08,17.08,17.08,17.1582142857
16/11/1945,17.21,17.21,17.21,17.21,17.1332142857
19/11/1945,17.19,17.19,17.19,17.19,17.0685714286
20/11/1945,17.27,17.27,17.27,17.27,17.0332142857
21/11/1945,17.02,17.02,17.02,17.02,17.0507142857
23/11/1945,16.85,16.85,16.85,16.85,17.0432142857
26/11/1945,16.94,16.94,16.94,16.94,17.0335714286
27/11/1945,17.15,17.15,17.15,17.15,17.0696428571
28/11/1945,17.06,17.06,17.06,17.06,17.1710714286
29/11/1945,17.03,17.03,17.03,17.03,17.2525
30/11/1945,17.19,17.19,17.19,17.19,17.3110714286
03/12/1945,17.44,17.44,17.44,17.44,17.3753571429
04/12/1945,17.42,17.42,17.42,17.42,17.4371428571
05/12/1945,17.41,17.41,17.41,17.41,17.5167857143
06/12/1945,17.5,17.5,17.5,17.5,17.5632142857
07/12/1945,17.54,17.54,17.54,17.54,17.5260714286
10/12/1945,17.68,17.68,17.68,17.68,17.4714285714
11/12/1945,17.64,17.64,17.64,17.64,17.4264285714
12/12/1945,17.37,17.37,17.37,17.37,17.2925
13/12/1945,17.29,17.29,17.29,17.29,17.2185714286
14/12/1945,17.31,17.31,17.31,17.31,17.1603571429
17/12/1945,16.94,16.94,16.94,16.94,17.0953571429
18/12/1945,17.1,17.1,17.1,17.1,17.0510714286
19/12/1945,17.1,17.1,17.1,17.1,17.1282142857
20/12/1945,16.99,16.99,16.99,16.99,17.1685714286
21/12/1945,16.98,16.98,16.98,16.98,17.2175
26/12/1945,17.41,17.41,17.41,17.41,17.2657142857
27/12/1945,17.28,17.28,17.28,17.28,17.2771428571
28/12/1945,17.31,17.31,17.31,17.31,17.2882142857
31/12/1945,17.36,17.36,17.36,17.36,17.2792857143
02/01/1946,17.25,17.25,17.25,17.25,17.2814285714
03/01/1946,17.27,17.27,17.27,17.27,17.3821428571
04/01/1946,17.23,17.23,17.23,17.23,17.5332142857
07/01/1946,17.31,17.31,17.31,17.31,17.6914285714
08/01/1946,17.69,17.69,17.69,17.69,17.8392857143
09/01/1946,17.95,17.95,17.95,17.95,18.0057142857
10/01/1946,18.07,18.07,18.07,18.07,18.1417857143
11/01/1946,18.13,18.13,18.13,18.13,18.2425
14/01/1946,18.33,18.33,18.33,18.33,18.295
15/01/1946,18.36,18.36,18.36,18.36,18.3142857143
16/01/1946,18.38,18.38,18.38,18.38,18.1810714286
17/01/1946,18.34,18.34,18.34,18.34,18.0896428571
18/01/1946,18.3,18.3,18.3,18.3,18.0603571429
21/01/1946,17.74,17.74,17.74,17.74,18.0528571429
22/01/1946,17.86,17.86,17.86,17.86,18.0464285714
23/01/1946,18.07,18.07,18.07,18.07,18.1828571429
24/01/1946,18.12,18.12,18.12,18.12,18.3217857143
25/01/1946,18.09,18.09,18.09,18.09,18.42
28/01/1946,18.62,18.62,18.62,18.62,18.4914285714
29/01/1946,18.67,18.67,18.67,18.67,18.555
30/01/1946,18.56,18.56,18.56,18.56,18.5932142857
31/01/1946,18.57,18.57,18.57,18.57,18.6335714286
01/02/1946,18.64,18.64,18.64,18.64,18.6196428571
04/02/1946,18.62,18.62,18.62,18.62,18.6075
05/02/1946,18.7,18.7,18.7,18.7,18.5939285714
06/02/1946,18.57,18.57,18.57,18.57,18.5032142857
07/02/1946,18.57,18.57,18.57,18.57,18.3592857143
08/02/1946,18.55,18.55,18.55,18.55,18.2664285714
11/02/1946,18.24,18.24,18.24,18.24,18.28
13/02/1946,17.98,17.98,17.98,17.98,18.2878571429
14/02/1946,18.09,18.09,18.09,18.09,18.1325
15/02/1946,18.44,18.44,18.44,18.44,17.9257142857
18/02/1946,18.38,18.38,18.38,18.38,17.8485714286
19/02/1946,17.7,17.7,17.7,17.7,17.5875
20/02/1946,17.37,17.37,17.37,17.37,17.3396428571
21/02/1946,17.72,17.72,17.72,17.72,17.2225
25/02/1946,16.91,16.91,16.91,16.91,17.1839285714
26/02/1946,16.81,16.81,16.81,16.81,17.1671428571
27/02/1946,17.15,17.15,17.15,17.15,17.1378571429
28/02/1946,17.28,17.28,17.28,17.28,17.1635714286
01/03/1946,17.21,17.21,17.21,17.21,17.1853571429
04/03/1946,17.09,17.09,17.09,17.09,17.2346428571
05/03/1946,17.27,17.27,17.27,17.27,17.3025
06/03/1946,17.19,17.19,17.19,17.19,17.3307142857
07/03/1946,17.34,17.34,17.34,17.34,17.3653571429
08/03/1946,17.49,17.49,17.49,17.49,17.325
11/03/1946,17.38,17.38,17.38,17.38,17.2675
12/03/1946,17.42,17.42,17.42,17.42,17.2639285714
13/03/1946,17.15,17.15,17.15,17.15,17.3296428571
14/03/1946,17.09,17.09,17.09,17.09,17.3571428571
15/03/1946,17.28,17.28,17.28,17.28,17.4185714286
18/03/1946,17.57,17.57,17.57,17.57,17.5028571429
19/03/1946,17.45,17.45,17.45,17.45,17.5771428571
20/03/1946,17.58,17.58,17.58,17.58,17.7242857143
21/03/1946,17.7,17.7,17.7,17.7,17.8339285714
22/03/1946,17.7,17.7,17.7,17.7,17.8882142857
25/03/1946,18.07,18.07,18.07,18.07,17.9239285714
26/03/1946,18.06,18.06,18.06,18.06,17.97
27/03/1946,17.95,17.95,17.95,17.95,18.0046428571
28/03/1946,17.93,17.93,17.93,17.93,18.0289285714
29/03/1946,18.04,18.04,18.04,18.04,18.1175
01/04/1946,18.06,18.06,18.06,18.06,18.245
02/04/1946,18.07,18.07,18.07,18.07,18.3439285714
03/04/1946,18.38,18.38,18.38,18.38,18.4417857143
04/04/1946,18.58,18.58,18.58,18.58,18.58
05/04/1946,18.54,18.54,18.54,18.54,18.6707142857
08/04/1946,18.62,18.62,18.62,18.62,18.7246428571
09/04/1946,18.88,18.88,18.88,18.88,18.7535714286
10/04/1946,18.81,18.81,18.81,18.81,18.7310714286
11/04/1946,18.77,18.77,18.77,18.77,18.7696428571
12/04/1946,18.77,18.77,18.77,18.77,18.7889285714
15/04/1946,18.62,18.62,18.62,18.62,18.8153571429
16/04/1946,18.87,18.87,18.87,18.87,18.8360714286
17/04/1946,18.84,18.84,18.84,18.84,18.8442857143
18/04/1946,18.9,18.9,18.9,18.9,18.8025
22/04/1946,18.88,18.88,18.88,18.88,18.7375
23/04/1946,18.84,18.84,18.84,18.84,18.6853571429
24/04/1946,18.65,18.65,18.65,18.65,18.6785714286
25/04/1946,18.54,18.54,18.54,18.54,18.6860714286
26/04/1946,18.58,18.58,18.58,18.58,18.6860714286
29/04/1946,18.72,18.72,18.72,18.72,18.6696428571
30/04/1946,18.76,18.76,18.76,18.76,18.6210714286
01/05/1946,18.71,18.71,18.71,18.71,18.5292857143
02/05/1946,18.62,18.62,18.62,18.62,18.51
03/05/1946,18.46,18.46,18.46,18.46,18.4832142857
06/05/1946,18.26,18.26,18.26,18.26,18.4578571429
07/05/1946,18.51,18.51,18.51,18.51,18.5189285714
08/05/1946,18.47,18.47,18.47,18.47,18.5914285714
09/05/1946,18.44,18.44,18.44,18.44,18.6278571429
10/05/1946,18.74,18.74,18.74,18.74,18.6217857143
13/05/1946,18.79,18.79,18.79,18.79,18.6335714286
14/05/1946,18.67,18.67,18.67,18.67,18.6307142857
15/05/1946,18.53,18.53,18.53,18.53,18.6332142857
16/05/1946,18.64,18.64,18.64,18.64,18.6385714286
17/05/1946,18.6,18.6,18.6,18.6,18.6760714286
20/05/1946,18.64,18.64,18.64,18.64,18.7082142857
21/05/1946,18.68,18.68,18.68,18.68,18.7364285714
22/05/1946,18.8,18.8,18.8,18.8,18.7907142857
23/05/1946,18.78,18.78,18.78,18.78,18.905
24/05/1946,18.78,18.78,18.78,18.78,19.0103571429
27/05/1946,18.92,18.92,18.92,18.92,19.0764285714
28/05/1946,19.2,19.2,19.2,19.2,19.0921428571
29/05/1946,19.25,19.25,19.25,19.25,19.0689285714
31/05/1946,19.18,19.18,19.18,19.18,19.0128571429
03/06/1946,19.05,19.05,19.05,19.05,18.9528571429
04/06/1946,18.93,18.93,18.93,18.93,18.8992857143
05/06/1946,18.82,18.82,18.82,18.82,18.8667857143
06/06/1946,18.81,18.81,18.81,18.81,18.7985714286
07/06/1946,18.82,18.82,18.82,18.82,18.7592857143
10/06/1946,18.85,18.85,18.85,18.85,18.7603571429
11/06/1946,18.65,18.65,18.65,18.65,18.7635714286
12/06/1946,18.69,18.69,18.69,18.69,18.7728571429
13/06/1946,18.8,18.8,18.8,18.8,18.7171428571
14/06/1946,18.79,18.79,18.79,18.79,18.6435714286
17/06/1946,18.81,18.81,18.81,18.81,18.4821428571
18/06/1946,18.55,18.55,18.55,18.55,18.3928571429
19/06/1946,18.44,18.44,18.44,18.44,18.33
20/06/1946,18.03,18.03,18.03,18.03,18.2535714286
21/06/1946,18.23,18.23,18.23,18.23,18.1928571429
24/06/1946,18.27,18.27,18.27,18.27,18.2271428571
25/06/1946,18.14,18.14,18.14,18.14,18.2771428571
26/06/1946,18.11,18.11,18.11,18.11,18.355
27/06/1946,18.39,18.39,18.39,18.39,18.4121428571
28/06/1946,18.43,18.43,18.43,18.43,18.4485714286
01/07/1946,18.54,18.54,18.54,18.54,18.4621428571
02/07/1946,18.53,18.53,18.53,18.53,18.4478571429
03/07/1946,18.49,18.49,18.49,18.49,18.4496428571
05/07/1946,18.43,18.43,18.43,18.43,18.4564285714
08/07/1946,18.36,18.36,18.36,18.36,18.4360714286
09/07/1946,18.46,18.46,18.46,18.46,18.3910714286
10/07/1946,18.49,18.49,18.49,18.49,18.2753571429
11/07/1946,18.39,18.39,18.39,18.39,18.1839285714
12/07/1946,18.27,18.27,18.27,18.27,18.1339285714
15/07/1946,17.95,17.95,17.95,17.95,18.0867857143
16/07/1946,17.97,17.97,17.97,17.97,18.0396428571
17/07/1946,18.07,18.07,18.07,18.07,17.9982142857
18/07/1946,18.04,18.04,18.04,18.04,17.8382142857
19/07/1946,17.98,17.98,17.98,17.98,17.7146428571
22/07/1946,17.93,17.93,17.93,17.93,17.6328571429
23/07/1946,17.39,17.39,17.39,17.39,17.5928571429
24/07/1946,17.41,17.41,17.41,17.41,17.5846428571
25/07/1946,17.5,17.5,17.5,17.5,17.615
26/07/1946,17.6,17.6,17.6,17.6,17.7032142857
29/07/1946,17.66,17.66,17.66,17.66,17.8028571429
30/07/1946,17.76,17.76,17.76,17.76,17.8828571429
31/07/1946,17.96,17.96,17.96,17.96,17.9135714286
01/08/1946,18.01,18.01,18.01,18.01,17.9171428571
02/08/1946,18.02,18.02,18.02,18.02,17.9539285714
05/08/1946,17.91,17.91,17.91,17.91,17.9975
06/08/1946,17.86,17.86,17.86,17.86,18.0135714286
07/08/1946,18.03,18.03,18.03,18.03,18.0339285714
08/08/1946,18.11,18.11,18.11,18.11,18.0892857143
09/08/1946,18.05,18.05,18.05,18.05,18.1296428571
12/08/1946,18.08,18.08,18.08,18.08,18.1071428571
13/08/1946,18.23,18.23,18.23,18.23,18.0425
14/08/1946,18.2,18.2,18.2,18.2,17.9771428571
15/08/1946,17.99,17.99,17.99,17.99,17.9475
16/08/1946,17.84,17.84,17.84,17.84,17.8803571429
19/08/1946,17.81,17.81,17.81,17.81,17.7803571429
20/08/1946,17.91,17.91,17.91,17.91,17.7092857143
21/08/1946,17.74,17.74,17.74,17.74,17.6328571429
22/08/1946,17.56,17.56,17.56,17.56,17.4375
23/08/1946,17.58,17.58,17.58,17.58,17.2275
26/08/1946,17.47,17.47,17.47,17.47,17.0635714286
27/08/1946,16.92,16.92,16.92,16.92,16.9132142857
28/08/1946,16.73,16.73,16.73,16.73,16.5217857143
29/08/1946,16.76,16.76,16.76,16.76,16.1853571429
30/08/1946,16.65,16.65,16.65,16.65,16.0571428571
03/09/1946,15.53,15.53,15.53,15.53,15.9442857143
04/09/1946,15.46,15.46,15.46,15.46,15.6625
05/09/1946,15.99,15.99,15.99,15.99,15.3371428571
06/09/1946,15.84,15.84,15.84,15.84,15.2042857143
09/09/1946,15.01,15.01,15.01,15.01,15.1210714286
10/09/1946,14.59,14.59,14.59,14.59,15.1285714286
11/09/1946,15.05,15.05,15.05,15.05,15.1639285714
12/09/1946,15.02,15.02,15.02,15.02,15.1903571429
13/09/1946,15.31,15.31,15.31,15.31,15.1167857143
16/09/1946,15.4,15.4,15.4,15.4,14.9332142857
17/09/1946,15.28,15.28,15.28,15.28,14.8489285714
18/09/1946,14.8,14.8,14.8,14.8,14.7075
19/09/1946,14.33,14.33,14.33,14.33,14.6653571429
20/09/1946,14.69,14.69,14.69,14.69,14.7392857143
23/09/1946,14.41,14.41,14.41,14.41,14.8664285714
24/09/1946,14.72,14.72,14.72,14.72,14.9539285714
25/09/1946,15.1,15.1,15.1,15.1,14.9928571429
26/09/1946,15.27,15.27,15.27,15.27,14.9992857143
27/09/1946,15.11,15.11,15.11,15.11,15.0275
30/09/1946,14.96,14.96,14.96,14.96,15.0182142857
01/10/1946,14.92,14.92,14.92,14.92,14.9571428571
02/10/1946,15.04,15.04,15.04,15.04,14.8789285714
03/10/1946,14.98,14.98,14.98,14.98,14.7785714286
04/10/1946,14.81,14.81,14.81,14.81,14.5964285714
07/10/1946,14.7,14.7,14.7,14.7,14.4967857143
08/10/1946,14.53,14.53,14.53,14.53,14.4932142857
09/10/1946,14.12,14.12,14.12,14.12,14.5242857143
10/10/1946,14.33,14.33,14.33,14.33,14.7125
11/10/1946,14.63,14.63,14.63,14.63,14.8682142857
14/10/1946,14.71,14.71,14.71,14.71,14.9471428571
15/10/1946,15.3,15.3,15.3,15.3,14.9989285714
16/10/1946,15.24,15.24,15.24,15.24,15.0278571429
17/10/1946,15.01,15.01,15.01,15.01,15.0028571429
18/10/1946,14.97,14.97,14.97,14.97,14.9414285714
21/10/1946,15,15,15,15,14.8803571429
22/10/1946,14.88,14.88,14.88,14.88,14.8178571429
23/10/1946,14.77,14.77,14.77,14.77,14.6971428571
24/10/1946,14.78,14.78,14.78,14.78,14.5660714286
25/10/1946,14.7,14.7,14.7,14.7,14.4753571429
28/10/1946,14.39,14.39,14.39,14.39,14.5389285714
29/10/1946,14.26,14.26,14.26,14.26,14.6614285714
30/10/1946,14.32,14.32,14.32,14.32,14.8382142857
31/10/1946,14.84,14.84,14.84,14.84,14.8303571429
01/11/1946,15.07,15.07,15.07,15.07,14.8535714286
04/11/1946,15.33,15.33,15.33,15.33,14.8775
06/11/1946,14.67,14.67,14.67,14.67,14.9028571429
07/11/1946,14.79,14.79,14.79,14.79,14.8735714286
08/11/1946,14.85,14.85,14.85,14.85,14.8653571429
12/11/1946,14.94,14.94,14.94,14.94,14.8235714286
13/11/1946,14.81,14.81,14.81,14.81,14.7657142857
14/11/1946,14.89,14.89,14.89,14.89,14.7085714286
15/11/1946,14.73,14.73,14.73,14.73,14.6317857143
18/11/1946,14.58,14.58,14.58,14.58,14.5064285714
19/11/1946,14.57,14.57,14.57,14.57,14.3871428571
20/11/1946,14.46,14.46,14.46,14.46,14.3371428571
21/11/1946,14.21,14.21,14.21,14.21,14.3428571429
22/11/1946,14.13,14.13,14.13,14.13,14.3835714286
25/11/1946,14.31,14.31,14.31,14.31,14.4578571429
26/11/1946,14.45,14.45,14.45,14.45,14.4682142857
27/11/1946,14.55,14.55,14.55,14.55,14.4917857143
29/11/1946,14.68,14.68,14.68,14.68,14.5628571429
02/12/1946,14.44,14.44,14.44,14.44,14.5928571429
03/12/1946,14.49,14.49,14.49,14.49,14.6260714286
04/12/1946,14.72,14.72,14.72,14.72,14.8053571429
05/12/1946,14.64,14.64,14.64,14.64,14.9571428571
06/12/1946,14.7,14.7,14.7,14.7,15.0960714286
09/12/1946,15.32,15.32,15.32,15.32,15.1496428571
10/12/1946,15.32,15.32,15.32,15.32,15.1846428571
11/12/1946,15.36,15.36,15.36,15.36,15.2210714286
12/12/1946,15.15,15.15,15.15,15.15,15.2210714286
13/12/1946,15.17,15.17,15.17,15.17,15.2114285714
16/12/1946,15.24,15.24,15.24,15.24,15.2657142857
17/12/1946,15.18,15.18,15.18,15.18,15.3278571429
18/12/1946,15.21,15.21,15.21,15.21,15.3625
19/12/1946,15.45,15.45,15.45,15.45,15.3778571429
20/12/1946,15.5,15.5,15.5,15.5,15.3460714286
23/12/1946,15.41,15.41,15.41,15.41,15.3103571429
24/12/1946,15.37,15.37,15.37,15.37,15.2692857143
26/12/1946,15.21,15.21,15.21,15.21,15.2621428571
27/12/1946,15.19,15.19,15.19,15.19,15.2353571429
30/12/1946,15.17,15.17,15.17,15.17,15.2342857143
31/12/1946,15.3,15.3,15.3,15.3,15.2835714286
02/01/1947,15.2,15.2,15.2,15.2,15.3003571429
03/01/1947,15.26,15.26,15.26,15.26,15.3357142857
06/01/1947,15.44,15.44,15.44,15.44,15.3707142857
07/01/1947,15.32,15.32,15.32,15.32,15.3460714286
08/01/1947,15.41,15.41,15.41,15.41,15.2135714286
09/01/1947,15.44,15.44,15.44,15.44,15.1128571429
10/01/1947,15.24,15.24,15.24,15.24,15.0010714286
13/01/1947,14.8,14.8,14.8,14.8,14.9157142857
14/01/1947,14.87,14.87,14.87,14.87,14.9221428571
15/01/1947,14.77,14.77,14.77,14.77,14.9282142857
16/01/1947,14.78,14.78,14.78,14.78,14.9367857143
17/01/1947,15.07,15.07,15.07,15.07,14.9725
20/01/1947,15.02,15.02,15.02,15.02,15.0371428571
21/01/1947,14.97,14.97,14.97,14.97,15.0953571429
22/01/1947,15.04,15.04,15.04,15.04,15.1703571429
23/01/1947,15.19,15.19,15.19,15.19,15.2578571429
24/01/1947,15.21,15.21,15.21,15.21,15.3760714286
27/01/1947,15.34,15.34,15.34,15.34,15.4592857143
28/01/1947,15.47,15.47,15.47,15.47,15.535
29/01/1947,15.65,15.65,15.65,15.65,15.6235714286
30/01/1947,15.6,15.6,15.6,15.6,15.6978571429
31/01/1947,15.66,15.66,15.66,15.66,15.7725
03/02/1947,15.8,15.8,15.8,15.8,15.8114285714
04/02/1947,15.83,15.83,15.83,15.83,15.9014285714
05/02/1947,15.92,15.92,15.92,15.92,15.9571428571
06/02/1947,15.86,15.86,15.86,15.86,16.0192857143
07/02/1947,16.12,16.12,16.12,16.12,16.0117857143
10/02/1947,16.05,16.05,16.05,16.05,15.9821428571
11/02/1947,16.14,16.14,16.14,16.14,15.9564285714
13/02/1947,15.93,15.93,15.93,15.93,15.9321428571
14/02/1947,15.86,15.86,15.86,15.86,15.8596428571
17/02/1947,15.88,15.88,15.88,15.88,15.81
18/02/1947,15.88,15.88,15.88,15.88,15.7921428571
19/02/1947,15.69,15.69,15.69,15.69,15.7539285714
20/02/1947,15.72,15.72,15.72,15.72,15.675
21/02/1947,15.8,15.8,15.8,15.8,15.5675
24/02/1947,15.67,15.67,15.67,15.67,15.5257142857
25/02/1947,15.47,15.47,15.47,15.47,15.4857142857
26/02/1947,15.3,15.3,15.3,15.3,15.45
27/02/1947,15.48,15.48,15.48,15.48,15.4253571429
28/02/1947,15.43,15.43,15.43,15.43,15.4596428571
03/03/1947,15.41,15.41,15.41,15.41,15.5117857143
04/03/1947,15.41,15.41,15.41,15.41,15.435
05/03/1947,15.59,15.59,15.59,15.59,15.3257142857
06/03/1947,15.65,15.65,15.65,15.65,15.2007142857
07/03/1947,15.16,15.16,15.16,15.16,15.1178571429
10/03/1947,15.01,15.01,15.01,15.01,15.0407142857
11/03/1947,14.88,14.88,14.88,14.88,14.9432142857
12/03/1947,14.97,14.97,14.97,14.97,14.8846428571
13/03/1947,14.93,14.93,14.93,14.93,14.9032142857
14/03/1947,14.78,14.78,14.78,14.78,14.9446428571
17/03/1947,14.82,14.82,14.82,14.82,14.9810714286
18/03/1947,15.01,15.01,15.01,15.01,15.0557142857
19/03/1947,15.08,15.08,15.08,15.08,15.0853571429
20/03/1947,15.07,15.07,15.07,15.07,15.0860714286
21/03/1947,15.25,15.25,15.25,15.25,15.1307142857
24/03/1947,15.11,15.11,15.11,15.11,15.2032142857
25/03/1947,15.02,15.02,15.02,15.02,15.2442857143
26/03/1947,15.23,15.23,15.23,15.23,15.2364285714
27/03/1947,15.4,15.4,15.4,15.4,15.24
28/03/1947,15.33,15.33,15.33,15.33,15.2417857143
31/03/1947,15.17,15.17,15.17,15.17,15.2296428571
01/04/1947,15.23,15.23,15.23,15.23,15.1792857143
02/04/1947,15.22,15.22,15.22,15.22,15.0803571429
03/04/1947,15.18,15.18,15.18,15.18,14.9992857143
07/04/1947,15.05,15.05,15.05,15.05,14.9389285714
08/04/1947,14.83,14.83,14.83,14.83,14.8632142857
09/04/1947,14.82,14.82,14.82,14.82,14.6607142857
10/04/1947,14.83,14.83,14.83,14.83,14.4992857143
11/04/1947,14.72,14.72,14.72,14.72,14.4096428571
14/04/1947,14.14,14.14,14.14,14.14,14.3421428571
15/04/1947,14.15,14.15,14.15,14.15,14.2496428571
16/04/1947,14.29,14.29,14.29,14.29,14.2732142857
17/04/1947,14.27,14.27,14.27,14.27,14.3378571429
18/04/1947,14.09,14.09,14.09,14.09,14.4132142857
21/04/1947,14.45,14.45,14.45,14.45,14.4503571429
22/04/1947,14.56,14.56,14.56,14.56,14.4503571429
23/04/1947,14.58,14.58,14.58,14.58,14.4417857143
24/04/1947,14.49,14.49,14.49,14.49,14.4371428571
25/04/1947,14.39,14.39,14.39,14.39,14.4664285714
28/04/1947,14.37,14.37,14.37,14.37,14.5185714286
29/04/1947,14.4,14.4,14.4,14.4,14.5910714286
30/04/1947,14.58,14.58,14.58,14.58,14.6710714286
01/05/1947,14.69,14.69,14.69,14.69,14.6982142857
02/05/1947,14.79,14.79,14.79,14.79,14.7121428571
05/05/1947,14.85,14.85,14.85,14.85,14.695
06/05/1947,14.69,14.69,14.69,14.69,14.6782142857
07/05/1947,14.68,14.68,14.68,14.68,14.6171428571
08/05/1947,14.6,14.6,14.6,14.6,14.4867857143
09/05/1947,14.63,14.63,14.63,14.63,14.3692857143
12/05/1947,14.46,14.46,14.46,14.46,14.3107142857
13/05/1947,14.15,14.15,14.15,14.15,14.1982142857
14/05/1947,14.11,14.11,14.11,14.11,14.0639285714
15/05/1947,14.24,14.24,14.24,14.24,13.9742857143
16/05/1947,13.96,13.96,13.96,13.96,13.9782142857
19/05/1947,13.77,13.77,13.77,13.77,14.0203571429
20/05/1947,13.83,13.83,13.83,13.83,14.0635714286
21/05/1947,14.09,14.09,14.09,14.09,14.0885714286
22/05/1947,14.19,14.19,14.19,14.19,14.1121428571
23/05/1947,14.2,14.2,14.2,14.2,14.185
26/05/1947,14.14,14.14,14.14,14.14,14.265
27/05/1947,14.12,14.12,14.12,14.12,14.2853571429
28/05/1947,14.34,14.34,14.34,14.34,14.3482142857
29/05/1947,14.45,14.45,14.45,14.45,14.375
02/06/1947,14.3,14.3,14.3,14.3,14.3921428571
03/06/1947,14.5,14.5,14.5,14.5,14.4278571429
04/06/1947,14.4,14.4,14.4,14.4,14.455
05/06/1947,14.39,14.39,14.39,14.39,14.4857142857
06/06/1947,14.5,14.5,14.5,14.5,14.5975
09/06/1947,14.52,14.52,14.52,14.52,14.6678571429
10/06/1947,14.56,14.56,14.56,14.56,14.7667857143
11/06/1947,14.9,14.9,14.9,14.9,14.855
12/06/1947,14.82,14.82,14.82,14.82,14.9057142857
13/06/1947,14.98,14.98,14.98,14.98,14.94
16/06/1947,15.02,15.02,15.02,15.02,15.0035714286
17/06/1947,14.96,14.96,14.96,14.96,15.0514285714
18/06/1947,14.96,14.96,14.96,14.96,15.11
19/06/1947,15.14,15.14,15.14,15.14,15.0785714286
20/06/1947,15.16,15.16,15.16,15.16,15.0785714286
23/06/1947,15.24,15.24,15.24,15.24,15.0921428571
24/06/1947,14.94,14.94,14.94,14.94,15.1
25/06/1947,15.06,15.06,15.06,15.06,15.1246428571
26/06/1947,15.12,15.12,15.12,15.12,15.2092857143
27/06/1947,15.12,15.12,15.12,15.12,15.2782142857
30/06/1947,15.21,15.21,15.21,15.21,15.38
01/07/1947,15.46,15.46,15.46,15.46,15.4607142857
02/07/1947,15.44,15.44,15.44,15.44,15.5367857143
03/07/1947,15.6,15.6,15.6,15.6,15.5557142857
07/07/1947,15.61,15.61,15.61,15.61,15.6003571429
08/07/1947,15.67,15.67,15.67,15.67,15.6757142857
09/07/1947,15.52,15.52,15.52,15.52,15.7589285714
10/07/1947,15.68,15.68,15.68,15.68,15.8160714286
11/07/1947,15.87,15.87,15.87,15.87,15.8589285714
14/07/1947,15.96,15.96,15.96,15.96,15.8482142857
15/07/1947,15.93,15.93,15.93,15.93,15.8596428571
16/07/1947,15.92,15.92,15.92,15.92,15.8467857143
17/07/1947,15.75,15.75,15.75,15.75,15.8471428571
18/07/1947,15.85,15.85,15.85,15.85,15.8675
21/07/1947,15.8,15.8,15.8,15.8,15.9307142857
22/07/1947,15.87,15.87,15.87,15.87,15.9771428571
23/07/1947,15.95,15.95,15.95,15.95,15.9828571429
24/07/1947,16.12,16.12,16.12,16.12,15.8942857143
25/07/1947,16.08,16.08,16.08,16.08,15.7975
28/07/1947,15.94,15.94,15.94,15.94,15.7707142857
29/07/1947,15.59,15.59,15.59,15.59,15.7578571429
30/07/1947,15.52,15.52,15.52,15.52,15.7053571429
31/07/1947,15.76,15.76,15.76,15.76,15.6832142857
01/08/1947,15.8,15.8,15.8,15.8,15.6632142857
04/08/1947,15.62,15.62,15.62,15.62,15.6596428571
05/08/1947,15.67,15.67,15.67,15.67,15.6017857143
06/08/1947,15.62,15.62,15.62,15.62,15.5221428571
07/08/1947,15.64,15.64,15.64,15.64,15.4828571429
08/08/1947,15.43,15.43,15.43,15.43,15.4792857143
11/08/1947,15.33,15.33,15.33,15.33,15.4667857143
12/08/1947,15.43,15.43,15.43,15.43,15.4889285714
13/08/1947,15.52,15.52,15.52,15.52,15.4925
14/08/1947,15.47,15.47,15.47,15.47,15.4910714286
15/08/1947,15.58,15.58,15.58,15.58,15.4710714286
18/08/1947,15.5,15.5,15.5,15.5,15.4589285714
19/08/1947,15.46,15.46,15.46,15.46,15.4517857143
20/08/1947,15.39,15.39,15.39,15.39,15.3921428571
21/08/1947,15.43,15.43,15.43,15.43,15.3410714286
22/08/1947,15.45,15.45,15.45,15.45,15.3075
25/08/1947,15.23,15.23,15.23,15.23,15.2753571429
26/08/1947,15.23,15.23,15.23,15.23,15.2767857143
27/08/1947,15.25,15.25,15.25,15.25,15.2932142857
28/08/1947,15.22,15.22,15.22,15.22,15.3017857143
29/08/1947,15.32,15.32,15.32,15.32,15.2671428571
02/09/1947,15.37,15.37,15.37,15.37,15.2257142857
03/09/1947,15.33,15.33,15.33,15.33,15.1289285714
04/09/1947,15.14,15.14,15.14,15.14,15.0535714286
05/09/1947,15.1,15.1,15.1,15.1,15.025
08/09/1947,14.86,14.86,14.86,14.86,15.0092857143
09/09/1947,14.89,14.89,14.89,14.89,14.9928571429
10/09/1947,15.03,15.03,15.03,15.03,14.9735714286
11/09/1947,15.04,15.04,15.04,15.04,14.9967857143
12/09/1947,14.99,14.99,14.99,14.99,15.0710714286
15/09/1947,14.93,14.93,14.93,14.93,15.1157142857
16/09/1947,15.07,15.07,15.07,15.07,15.1464285714
17/09/1947,15.27,15.27,15.27,15.27,15.1660714286
18/09/1947,15.21,15.21,15.21,15.21,15.1182142857
19/09/1947,15.2,15.2,15.2,15.2,15.0875
22/09/1947,15.18,15.18,15.18,15.18,15.0321428571
23/09/1947,14.93,14.93,14.93,14.93,14.9703571429
24/09/1947,14.99,14.99,14.99,14.99,14.9460714286
25/09/1947,14.9,14.9,14.9,14.9,14.9739285714
