Dates,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST,CMA
14/08/1901,70.71,70.71,70.71,70.71,71.0146428571428
15/08/1901,71.71,71.71,71.71,71.71,71.1092857142857
16/08/1901,71.58,71.58,71.58,71.58,71.2332142857143
19/08/1901,71.01,71.01,71.01,71.01,71.4789285714286
20/08/1901,71.08,71.08,71.08,71.08,71.8939285714286
21/08/1901,71.4,71.4,71.4,71.4,72.4260714285714
22/08/1901,72.1,72.1,72.1,72.1,72.6275
23/08/1901,73.03,73.03,73.03,73.03,72.76
26/08/1901,73.83,73.83,73.83,73.83,72.8592857142857
27/08/1901,72.81,72.81,72.81,72.81,73.0589285714286
28/08/1901,72.71,72.71,72.71,72.71,72.9796428571429
29/08/1901,72.82,72.82,72.82,72.82,73.0357142857143
30/08/1901,73.47,73.47,73.47,73.47,73.0307142857143
03/09/1901,72.65,72.65,72.65,72.65,72.8457142857143
04/09/1901,73.27,73.27,73.27,73.27,72.2964285714286
05/09/1901,73.06,73.06,73.06,73.06,72.0092857142857
06/09/1901,72.23,72.23,72.23,72.23,71.6610714285714
09/09/1901,70.69,70.69,70.69,70.69,71.2107142857143
10/09/1901,71.45,71.45,71.45,71.45,70.0960714285714
11/09/1901,71.01,71.01,71.01,71.01,69.8864285714286
12/09/1901,70.25,70.25,70.25,70.25,69.7507142857143
13/09/1901,67.25,67.25,67.25,67.25,69.7942857142857
16/09/1901,70.01,70.01,70.01,70.01,69.9085714285714
17/09/1901,69.87,69.87,69.87,69.87,69.3328571428571
18/09/1901,70.25,70.25,70.25,70.25,68.845
20/09/1901,70.47,70.47,70.47,70.47,68.1553571428571
23/09/1901,67.57,67.57,67.57,67.57,67.67
24/09/1901,67.43,67.43,67.43,67.43,67.4960714285714
25/09/1901,66.22,66.22,66.22,66.22,67.1425
26/09/1901,66.89,66.89,66.89,66.89,66.7696428571429
27/09/1901,67.69,67.69,67.69,67.69,66.5214285714286
30/09/1901,66.66,66.66,66.66,66.66,65.9664285714286
