,15.2388819429 ,20.8707144539 ,21.9652736442 ,36.0150277281 ,12248.3080089 
,197.66715171 ,365.898356189 ,502.001148588 ,443.21290174 ,3797.42357525 
,32.3990102896 ,52.9695409467 ,62.9976020047 ,17.229791422 ,8491.60211133 
