,6.47377116709 ,19.8308640526 ,111.734065775 ,223.988671506 ,8731.72891047 
,28.1508744206 ,65.6347627669 ,204.103882032 ,351.70084461 ,5281.70883562 
,6506.26197712 ,13464.0257036 ,21560.7962304 ,37299.5965182 ,91557.4688704 
